Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FNR,FP,FPR,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.693069306930693,0.17036809346604473,"              precision    recall  f1-score   support

         0.0       0.69      1.00      0.82        70
         1.0       0.00      0.00      0.00        31

    accuracy                           0.69       101
   macro avg       0.35      0.50      0.41       101
weighted avg       0.48      0.69      0.57       101
",0.0,0.4093567251461988,31.0,1.0,0.0,0.0,0.693069306930693,,0.6229495713797214,0.8239631336405531,0.8239631336405531,70.0,1.0,0.0,0.0
0.76,0.17281515501143688,"              precision    recall  f1-score   support

         0.0       0.84      0.81      0.83        70
         1.0       0.59      0.63      0.61        30

    accuracy                           0.76       100
   macro avg       0.72      0.72      0.72       100
weighted avg       0.76      0.76      0.76       100
",0.43925233644859807,0.7194950911640954,11.0,0.36666666666666664,13.0,0.18571428571428572,0.8382352941176471,0.59375,0.54089339085913,0.8314285714285714,0.8314285714285714,57.0,0.8142857142857143,19.0,0.6333333333333333
0.51,0.2513383418067542,"              precision    recall  f1-score   support

         0.0       0.65      0.64      0.65        70
         1.0       0.19      0.20      0.20        30

    accuracy                           0.51       100
   macro avg       0.42      0.42      0.42       100
weighted avg       0.51      0.51      0.51       100
",-0.1556603773584906,0.4221016629319495,24.0,0.8,25.0,0.35714285714285715,0.6521739130434783,0.1935483870967742,0.2753745582399162,0.5190476190476191,0.5190476190476191,45.0,0.6428571428571429,6.0,0.2
0.58,0.25961205428423606,"              precision    recall  f1-score   support

         0.0       0.70      0.70      0.70        70
         1.0       0.30      0.30      0.30        30

    accuracy                           0.58       100
   macro avg       0.50      0.50      0.50       100
weighted avg       0.58      0.58      0.58       100
",0.0,0.5,21.0,0.7,21.0,0.3,0.7,0.3,0.26818560938288816,0.4338095238095238,0.4338095238095238,49.0,0.7,9.0,0.3
0.66,0.21391072554241866,"              precision    recall  f1-score   support

         0.0       0.70      0.90      0.79        70
         1.0       0.30      0.10      0.15        30

    accuracy                           0.66       100
   macro avg       0.50      0.50      0.47       100
weighted avg       0.58      0.66      0.60       100
",0.0,0.46875,27.0,0.9,7.0,0.1,0.7,0.3,0.33126123404230534,0.5842857142857142,0.5842857142857142,63.0,0.9,3.0,0.1
0.61,0.21711377847641397,"              precision    recall  f1-score   support

         0.0       0.68      0.83      0.75        69
         1.0       0.25      0.13      0.17        31

    accuracy                           0.61       100
   macro avg       0.46      0.48      0.46       100
weighted avg       0.55      0.61      0.57       100
",-0.05177993527508096,0.4576554025865666,27.0,0.8709677419354839,12.0,0.17391304347826086,0.6785714285714286,0.25,0.34883927041430113,0.5993454885460495,0.5993454885460495,57.0,0.8260869565217391,4.0,0.12903225806451613
0.68,0.18521281497970674,"              precision    recall  f1-score   support

         0.0       0.69      0.99      0.81        69
         1.0       0.00      0.00      0.00        31

    accuracy                           0.68       100
   macro avg       0.34      0.49      0.40       100
weighted avg       0.47      0.68      0.56       100
",-0.019757807520713655,0.40476190476190477,31.0,1.0,1.0,0.014492753623188406,0.6868686868686869,0.0,0.3949744918747101,0.7073398784478728,0.7073398784478728,68.0,0.9855072463768116,0.0,0.0
0.69,0.175456310188757,"              precision    recall  f1-score   support

         0.0       0.69      0.99      0.81        69
         1.0       0.50      0.03      0.06        31

    accuracy                           0.69       100
   macro avg       0.60      0.51      0.44       100
weighted avg       0.63      0.69      0.58       100
",0.023929471032745564,0.43748865904554535,30.0,0.967741935483871,1.0,0.014492753623188406,0.6938775510204082,0.5,0.49055850602256,0.7681159420289856,0.7681159420289856,68.0,0.9855072463768116,1.0,0.03225806451612903
0.69,0.17174431212945365,"              precision    recall  f1-score   support

         0.0       0.70      0.96      0.81        69
         1.0       0.50      0.10      0.16        31

    accuracy                           0.69       100
   macro avg       0.60      0.53      0.49       100
weighted avg       0.64      0.69      0.61       100
",0.06850961538461542,0.4859890565412038,28.0,0.9032258064516129,3.0,0.043478260869565216,0.7021276595744681,0.5,0.5934554978823672,0.8181393174380551,0.8181393174380551,66.0,0.9565217391304348,3.0,0.0967741935483871
0.71,0.15583208562119516,"              precision    recall  f1-score   support

         0.0       0.71      0.99      0.82        69
         1.0       0.75      0.10      0.17        31

    accuracy                           0.71       100
   macro avg       0.73      0.54      0.50       100
weighted avg       0.72      0.71      0.62       100
",0.1082410824108242,0.49783549783549785,28.0,0.9032258064516129,1.0,0.014492753623188406,0.7083333333333334,0.75,0.7076911880744301,0.8812529219261338,0.8812529219261338,68.0,0.9855072463768116,3.0,0.0967741935483871
