Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FNR,FP,FPR,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.8415841584158416,0.12011310600018776,"              precision    recall  f1-score   support

         0.0       0.84      1.00      0.91        84
         1.0       1.00      0.06      0.11        17

    accuracy                           0.84       101
   macro avg       0.92      0.53      0.51       101
weighted avg       0.87      0.84      0.78       101
",0.094170403587444,0.5120772946859904,16.0,0.9411764705882353,0.0,0.0,0.84,1.0,0.4359279609895814,0.7675070028011205,0.7675070028011205,84.0,1.0,1.0,0.058823529411764705
0.8217821782178217,0.13351326249762263,"              precision    recall  f1-score   support

         0.0       0.83      0.99      0.90        84
         1.0       0.00      0.00      0.00        17

    accuracy                           0.82       101
   macro avg       0.41      0.49      0.45       101
weighted avg       0.69      0.82      0.75       101
",-0.01905829596412545,0.45108695652173914,17.0,1.0,1.0,0.011904761904761904,0.83,0.0,0.2885073576181433,0.7605042016806722,0.7605042016806722,83.0,0.9880952380952381,0.0,0.0
0.6138613861386139,0.2425472974452554,"              precision    recall  f1-score   support

         0.0       0.78      0.75      0.76        83
         1.0       0.00      0.00      0.00        18

    accuracy                           0.61       101
   macro avg       0.39      0.37      0.38       101
weighted avg       0.64      0.61      0.63       101
",-0.23751178133836026,0.38036809815950917,18.0,1.0,21.0,0.25301204819277107,0.775,0.0,0.12613916099481481,0.3393574297188755,0.3393574297188755,62.0,0.7469879518072289,0.0,0.0
0.6534653465346535,0.23896901949719423,"              precision    recall  f1-score   support

         0.0       0.79      0.80      0.79        83
         1.0       0.00      0.00      0.00        18

    accuracy                           0.65       101
   macro avg       0.39      0.40      0.40       101
weighted avg       0.65      0.65      0.65       101
",-0.20937393089291811,0.39520958083832336,18.0,1.0,17.0,0.20481927710843373,0.7857142857142857,0.0,0.11698768010629038,0.2530120481927711,0.2530120481927711,66.0,0.7951807228915663,0.0,0.0
0.8118811881188119,0.1830089824113422,"              precision    recall  f1-score   support

         0.0       0.82      0.99      0.90        83
         1.0       0.00      0.00      0.00        18

    accuracy                           0.81       101
   macro avg       0.41      0.49      0.45       101
weighted avg       0.67      0.81      0.74       101
",-0.019118428040360902,0.44808743169398907,18.0,1.0,1.0,0.012048192771084338,0.82,0.0,0.11846530621116728,0.2777777777777778,0.2777777777777778,82.0,0.9879518072289156,0.0,0.0
0.7128712871287128,0.21444584388309,"              precision    recall  f1-score   support

         0.0       0.81      0.84      0.83        83
         1.0       0.13      0.11      0.12        18

    accuracy                           0.71       101
   macro avg       0.47      0.48      0.47       101
weighted avg       0.69      0.71      0.70       101
",-0.048693161475116487,0.4748072440380133,16.0,0.8888888888888888,13.0,0.1566265060240964,0.813953488372093,0.13333333333333333,0.14770937831997558,0.43306559571619807,0.43306559571619807,70.0,0.8433734939759037,2.0,0.1111111111111111
0.7227722772277227,0.18378608210084169,"              precision    recall  f1-score   support

         0.0       0.80      0.88      0.84        83
         1.0       0.00      0.00      0.00        18

    accuracy                           0.72       101
   macro avg       0.40      0.44      0.42       101
weighted avg       0.66      0.72      0.69       101
",-0.14586709886547822,0.41954022988505746,18.0,1.0,10.0,0.12048192771084337,0.8021978021978022,0.0,0.16724663396585632,0.49866131191432395,0.49866131191432395,73.0,0.8795180722891566,0.0,0.0
0.8118811881188119,0.13093980327123947,"              precision    recall  f1-score   support

         0.0       0.82      0.99      0.90        83
         1.0       0.00      0.00      0.00        18

    accuracy                           0.81       101
   macro avg       0.41      0.49      0.45       101
weighted avg       0.67      0.81      0.74       101
",-0.019118428040360902,0.44808743169398907,18.0,1.0,1.0,0.012048192771084338,0.82,0.0,0.3327531891869563,0.7657295850066934,0.7657295850066934,82.0,0.9879518072289156,0.0,0.0
0.8217821782178217,0.12408796444047722,"              precision    recall  f1-score   support

         0.0       0.82      1.00      0.90        83
         1.0       0.00      0.00      0.00        18

    accuracy                           0.82       101
   macro avg       0.41      0.50      0.45       101
weighted avg       0.68      0.82      0.74       101
",0.0,0.45108695652173914,18.0,1.0,0.0,0.0,0.8217821782178217,,0.43194692779719124,0.823962516733601,0.823962516733601,83.0,1.0,0.0,0.0
0.83,0.12135130307128472,"              precision    recall  f1-score   support

         0.0       0.83      1.00      0.91        83
         1.0       0.00      0.00      0.00        17

    accuracy                           0.83       100
   macro avg       0.41      0.50      0.45       100
weighted avg       0.69      0.83      0.75       100
",0.0,0.45355191256830596,17.0,1.0,0.0,0.0,0.83,,0.4811046486324392,0.8192771084337349,0.8192771084337349,83.0,1.0,0.0,0.0
