Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FNR,FP,FPR,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.7572815533980582,0.15215461594085708,"              precision    recall  f1-score   support

         0.0       0.78      0.96      0.86        80
         1.0       0.25      0.04      0.07        23

    accuracy                           0.76       103
   macro avg       0.51      0.50      0.47       103
weighted avg       0.66      0.76      0.68       103
",0.008471313053523222,0.46720463480240015,22.0,0.9565217391304348,3.0,0.0375,0.7777777777777778,0.25,0.3854888460197834,0.7864130434782608,0.7864130434782608,77.0,0.9625,1.0,0.043478260869565216
0.7572815533980582,0.1716550578859793,"              precision    recall  f1-score   support

         0.0       0.97      0.71      0.82        80
         1.0       0.48      0.91      0.63        23

    accuracy                           0.76       103
   macro avg       0.72      0.81      0.72       103
weighted avg       0.86      0.76      0.78       103
",0.4720114824687307,0.7235047782669387,2.0,0.08695652173913043,23.0,0.2875,0.9661016949152542,0.4772727272727273,0.5116439132227227,0.8516304347826087,0.8516304347826087,57.0,0.7125,21.0,0.9130434782608695
0.6699029126213593,0.23861031642108715,"              precision    recall  f1-score   support

         0.0       0.93      0.62      0.75        80
         1.0       0.39      0.83      0.53        23

    accuracy                           0.67       103
   macro avg       0.66      0.73      0.64       103
weighted avg       0.81      0.67      0.70       103
",0.32158078264238665,0.6370232172470979,4.0,0.17391304347826086,30.0,0.375,0.9259259259259259,0.3877551020408163,0.30690699855917986,0.7059782608695653,0.7059782608695653,50.0,0.625,19.0,0.8260869565217391
0.6990291262135923,0.23173933779851638,"              precision    recall  f1-score   support

         0.0       0.80      0.81      0.81        80
         1.0       0.32      0.30      0.31        23

    accuracy                           0.70       103
   macro avg       0.56      0.56      0.56       103
weighted avg       0.69      0.70      0.70       103
",0.11868617168092743,0.5592822636300897,16.0,0.6956521739130435,15.0,0.1875,0.8024691358024691,0.3181818181818182,0.24768965000571186,0.5635869565217391,0.5635869565217391,65.0,0.8125,7.0,0.30434782608695654
0.6699029126213593,0.24874643333610055,"              precision    recall  f1-score   support

         0.0       0.77      0.82      0.80        80
         1.0       0.18      0.13      0.15        23

    accuracy                           0.67       103
   macro avg       0.47      0.48      0.47       103
weighted avg       0.64      0.67      0.65       103
",-0.049131216297183755,0.4725903614457831,20.0,0.8695652173913043,14.0,0.175,0.7674418604651163,0.17647058823529413,0.2128002121119007,0.4858695652173913,0.4858695652173913,66.0,0.825,3.0,0.13043478260869565
0.6893203883495146,0.18143128554816815,"              precision    recall  f1-score   support

         0.0       0.77      0.85      0.81        80
         1.0       0.20      0.13      0.16        23

    accuracy                           0.69       103
   macro avg       0.49      0.49      0.48       103
weighted avg       0.64      0.69      0.66       103
",-0.022332506203474045,0.4837092731829574,20.0,0.8695652173913043,12.0,0.15,0.7727272727272727,0.2,0.31305606575493694,0.7255434782608695,0.7255434782608695,68.0,0.85,3.0,0.13043478260869565
0.7254901960784313,0.19699287386868036,"              precision    recall  f1-score   support

         0.0       0.81      0.85      0.83        80
         1.0       0.33      0.27      0.30        22

    accuracy                           0.73       102
   macro avg       0.57      0.56      0.56       102
weighted avg       0.71      0.73      0.72       102
",0.13138686131386856,0.5646341463414635,16.0,0.7272727272727273,12.0,0.15,0.8095238095238095,0.3333333333333333,0.2781107102339447,0.6068181818181818,0.6068181818181818,68.0,0.85,6.0,0.2727272727272727
0.7647058823529411,0.15628938553848967,"              precision    recall  f1-score   support

         0.0       0.88      0.81      0.84        80
         1.0       0.46      0.59      0.52        22

    accuracy                           0.76       102
   macro avg       0.67      0.70      0.68       102
weighted avg       0.79      0.76      0.77       102
",0.36711478800413655,0.6820779220779221,9.0,0.4090909090909091,15.0,0.1875,0.8783783783783784,0.4642857142857143,0.4595664652148152,0.8204545454545454,0.8204545454545454,65.0,0.8125,13.0,0.5909090909090909
0.696078431372549,0.1655860239521608,"              precision    recall  f1-score   support

         0.0       0.82      0.77      0.80        79
         1.0       0.36      0.43      0.39        23

    accuracy                           0.70       102
   macro avg       0.59      0.60      0.59       102
weighted avg       0.72      0.70      0.71       102
",0.1921308124680634,0.5947712418300655,13.0,0.5652173913043478,18.0,0.22784810126582278,0.8243243243243243,0.35714285714285715,0.38457455725948203,0.7776554760594386,0.7776554760594386,61.0,0.7721518987341772,10.0,0.43478260869565216
0.8235294117647058,0.11259730418302297,"              precision    recall  f1-score   support

         0.0       0.87      0.91      0.89        79
         1.0       0.63      0.52      0.57        23

    accuracy                           0.82       102
   macro avg       0.75      0.72      0.73       102
weighted avg       0.81      0.82      0.82       102
",0.46158357771260994,0.7301587301587302,11.0,0.4782608695652174,7.0,0.08860759493670886,0.8674698795180723,0.631578947368421,0.6856444868376882,0.9050632911392404,0.9050632911392404,72.0,0.9113924050632911,12.0,0.5217391304347826
