Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FNR,FP,FPR,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.8333333333333334,0.1295308220086161,"              precision    recall  f1-score   support

         0.0       0.87      0.95      0.91        88
         1.0       0.20      0.07      0.11        14

    accuracy                           0.83       102
   macro avg       0.53      0.51      0.51       102
weighted avg       0.77      0.83      0.80       102
",0.035595105672970084,0.5066856330014224,13.0,0.9285714285714286,4.0,0.045454545454545456,0.865979381443299,0.2,0.19557035546418802,0.6988636363636364,0.6988636363636364,84.0,0.9545454545454546,1.0,0.07142857142857142
0.7254901960784313,0.1523971475430967,"              precision    recall  f1-score   support

         0.0       0.92      0.75      0.83        88
         1.0       0.27      0.57      0.36        14

    accuracy                           0.73       102
   macro avg       0.59      0.66      0.59       102
weighted avg       0.83      0.73      0.76       102
",0.2171052631578948,0.5943181818181819,6.0,0.42857142857142855,22.0,0.25,0.9166666666666666,0.26666666666666666,0.30037836927952755,0.7840909090909092,0.7840909090909092,66.0,0.75,8.0,0.5714285714285714
0.7156862745098039,0.18768291247584887,"              precision    recall  f1-score   support

         0.0       0.89      0.76      0.82        88
         1.0       0.22      0.43      0.29        14

    accuracy                           0.72       102
   macro avg       0.56      0.59      0.56       102
weighted avg       0.80      0.72      0.75       102
",0.1366024518388791,0.5573844081999102,8.0,0.5714285714285714,21.0,0.23863636363636365,0.8933333333333333,0.2222222222222222,0.2071204088714037,0.7305194805194806,0.7305194805194806,67.0,0.7613636363636364,6.0,0.42857142857142855
0.7254901960784313,0.18939585956627883,"              precision    recall  f1-score   support

         0.0       0.92      0.75      0.83        88
         1.0       0.27      0.57      0.36        14

    accuracy                           0.73       102
   macro avg       0.59      0.66      0.59       102
weighted avg       0.83      0.73      0.76       102
",0.2171052631578948,0.5943181818181819,6.0,0.42857142857142855,22.0,0.25,0.9166666666666666,0.26666666666666666,0.22793888029712525,0.6988636363636364,0.6988636363636364,66.0,0.75,8.0,0.5714285714285714
0.7128712871287128,0.18157832048213174,"              precision    recall  f1-score   support

         0.0       0.87      0.78      0.83        88
         1.0       0.14      0.23      0.17        13

    accuracy                           0.71       101
   macro avg       0.50      0.51      0.50       101
weighted avg       0.78      0.71      0.74       101
",0.011474856564292923,0.49888793840889645,10.0,0.7692307692307693,19.0,0.2159090909090909,0.8734177215189873,0.13636363636363635,0.1638350803519576,0.6398601398601398,0.6398601398601398,69.0,0.7840909090909091,3.0,0.23076923076923078
0.7425742574257426,0.168606130543627,"              precision    recall  f1-score   support

         0.0       0.88      0.82      0.85        88
         1.0       0.16      0.23      0.19        13

    accuracy                           0.74       101
   macro avg       0.52      0.52      0.52       101
weighted avg       0.79      0.74      0.76       101
",0.04090577063550038,0.5172794117647059,10.0,0.7692307692307693,16.0,0.18181818181818182,0.8780487804878049,0.15789473684210525,0.17121610879930205,0.6617132867132868,0.6617132867132868,72.0,0.8181818181818182,3.0,0.23076923076923078
0.8613861386138614,0.09968836022504371,"              precision    recall  f1-score   support

         0.0       0.87      0.99      0.93        88
         1.0       0.00      0.00      0.00        13

    accuracy                           0.86       101
   macro avg       0.43      0.49      0.46       101
weighted avg       0.76      0.86      0.81       101
",-0.018731988472622474,0.4627659574468085,13.0,1.0,1.0,0.011363636363636364,0.87,0.0,0.27177068896192513,0.8041958041958042,0.8041958041958042,87.0,0.9886363636363636,0.0,0.0
0.7623762376237624,0.14886425554775815,"              precision    recall  f1-score   support

         0.0       0.91      0.81      0.86        88
         1.0       0.26      0.46      0.33        13

    accuracy                           0.76       101
   macro avg       0.59      0.63      0.59       101
weighted avg       0.83      0.76      0.79       101
",0.20210664911125742,0.5943775100401607,7.0,0.5384615384615384,17.0,0.19318181818181818,0.9102564102564102,0.2608695652173913,0.21653130188168496,0.7578671328671328,0.7578671328671328,71.0,0.8068181818181818,6.0,0.46153846153846156
0.8415841584158416,0.10543398580336576,"              precision    recall  f1-score   support

         0.0       0.94      0.88      0.91        88
         1.0       0.42      0.62      0.50        13

    accuracy                           0.84       101
   macro avg       0.68      0.75      0.70       101
weighted avg       0.87      0.84      0.85       101
",0.40978816654492334,0.7029411764705882,5.0,0.38461538461538464,11.0,0.125,0.9390243902439024,0.42105263157894735,0.46062538455814217,0.8715034965034965,0.8715034965034965,77.0,0.875,8.0,0.6153846153846154
0.8811881188118812,0.09376233331512814,"              precision    recall  f1-score   support

         0.0       0.88      1.00      0.94        88
         1.0       1.00      0.08      0.14        13

    accuracy                           0.88       101
   macro avg       0.94      0.54      0.54       101
weighted avg       0.90      0.88      0.83       101
",0.12680115273775228,0.5395136778115501,12.0,0.9230769230769231,0.0,0.0,0.88,1.0,0.4617227782036173,0.8461538461538463,0.8461538461538463,88.0,1.0,1.0,0.07692307692307693
