Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FNR,FP,FPR,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.693069306930693,0.16736462854211148,"              precision    recall  f1-score   support

         0.0       0.69      1.00      0.82        70
         1.0       0.00      0.00      0.00        31

    accuracy                           0.69       101
   macro avg       0.35      0.50      0.41       101
weighted avg       0.48      0.69      0.57       101
",0.0,0.4093567251461988,31.0,1.0,0.0,0.0,0.693069306930693,,0.6204086587902367,0.8281105990783411,0.8281105990783411,70.0,1.0,0.0,0.0
0.72,0.1872098571877305,"              precision    recall  f1-score   support

         0.0       0.96      0.63      0.76        70
         1.0       0.52      0.93      0.67        30

    accuracy                           0.72       100
   macro avg       0.74      0.78      0.71       100
weighted avg       0.83      0.72      0.73       100
",0.45736434108527124,0.7126436781609196,2.0,0.06666666666666667,26.0,0.37142857142857144,0.9565217391304348,0.5185185185185185,0.5036944237328241,0.8142857142857144,0.8142857142857144,44.0,0.6285714285714286,28.0,0.9333333333333333
0.6,0.24781308924584078,"              precision    recall  f1-score   support

         0.0       0.81      0.56      0.66        70
         1.0       0.40      0.70      0.51        30

    accuracy                           0.60       100
   macro avg       0.61      0.63      0.59       100
weighted avg       0.69      0.60      0.62       100
",0.21259842519685035,0.586606035551881,9.0,0.3,31.0,0.44285714285714284,0.8125,0.40384615384615385,0.32927075327205524,0.6257142857142858,0.6257142857142858,39.0,0.5571428571428572,21.0,0.7
0.54,0.2998053247227162,"              precision    recall  f1-score   support

         0.0       0.72      0.56      0.63        70
         1.0       0.33      0.50      0.39        30

    accuracy                           0.54       100
   macro avg       0.52      0.53      0.51       100
weighted avg       0.60      0.54      0.56       100
",0.04958677685950419,0.5118845500848896,15.0,0.5,31.0,0.44285714285714284,0.7222222222222222,0.32608695652173914,0.2906125560439813,0.44476190476190475,0.44476190476190475,39.0,0.5571428571428572,15.0,0.5
0.66,0.21463716573651115,"              precision    recall  f1-score   support

         0.0       0.74      0.79      0.76        70
         1.0       0.42      0.37      0.39        30

    accuracy                           0.66       100
   macro avg       0.58      0.58      0.58       100
weighted avg       0.65      0.66      0.65       100
",0.15841584158415833,0.5783730158730158,19.0,0.6333333333333333,15.0,0.21428571428571427,0.7432432432432432,0.4230769230769231,0.37694724695709914,0.6561904761904762,0.6561904761904762,55.0,0.7857142857142857,11.0,0.36666666666666664
0.62,0.2267288507887178,"              precision    recall  f1-score   support

         0.0       0.73      0.71      0.72        69
         1.0       0.39      0.42      0.41        31

    accuracy                           0.62       100
   macro avg       0.56      0.56      0.56       100
weighted avg       0.63      0.62      0.62       100
",0.1272393201653652,0.5634191176470588,18.0,0.5806451612903226,20.0,0.2898550724637681,0.7313432835820896,0.3939393939393939,0.3577473867450538,0.6474988312295465,0.6474988312295465,49.0,0.7101449275362319,13.0,0.41935483870967744
0.66,0.1778337999761156,"              precision    recall  f1-score   support

         0.0       0.72      0.83      0.77        69
         1.0       0.43      0.29      0.35        31

    accuracy                           0.66       100
   macro avg       0.58      0.56      0.56       100
weighted avg       0.63      0.66      0.64       100
",0.12775782452539752,0.5582120582120582,22.0,0.7096774193548387,12.0,0.17391304347826086,0.7215189873417721,0.42857142857142855,0.4019221840908471,0.7171575502571295,0.7171575502571295,57.0,0.8260869565217391,9.0,0.2903225806451613
0.68,0.1781666099964361,"              precision    recall  f1-score   support

         0.0       0.80      0.71      0.75        69
         1.0       0.49      0.61      0.54        31

    accuracy                           0.68       100
   macro avg       0.65      0.66      0.65       100
weighted avg       0.71      0.68      0.69       100
",0.3016150152771715,0.6483516483516483,12.0,0.3870967741935484,20.0,0.2898550724637681,0.8032786885245902,0.48717948717948717,0.5103973424612551,0.7601683029453015,0.7601683029453015,49.0,0.7101449275362319,19.0,0.6129032258064516
0.73,0.17654042116752738,"              precision    recall  f1-score   support

         0.0       0.92      0.67      0.77        69
         1.0       0.54      0.87      0.67        31

    accuracy                           0.73       100
   macro avg       0.73      0.77      0.72       100
weighted avg       0.80      0.73      0.74       100
",0.45999999999999996,0.7198879551820727,4.0,0.12903225806451613,23.0,0.3333333333333333,0.92,0.54,0.6149132898243886,0.8359046283309959,0.8359046283309959,46.0,0.6666666666666666,27.0,0.8709677419354839
0.74,0.14938251439963282,"              precision    recall  f1-score   support

         0.0       0.80      0.83      0.81        69
         1.0       0.59      0.55      0.57        31

    accuracy                           0.74       100
   macro avg       0.69      0.69      0.69       100
weighted avg       0.74      0.74      0.74       100
",0.3812470252260829,0.6904761904761905,14.0,0.45161290322580644,12.0,0.17391304347826086,0.8028169014084507,0.5862068965517241,0.6814235140584607,0.8555399719495091,0.8555399719495091,57.0,0.8260869565217391,17.0,0.5483870967741935
