Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FNR,FP,FPR,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.6060606060606061,0.21401567784723513,"              precision    recall  f1-score   support

         0.0       0.61      1.00      0.75        60
         1.0       0.00      0.00      0.00        39

    accuracy                           0.61        99
   macro avg       0.30      0.50      0.38        99
weighted avg       0.37      0.61      0.46        99
",0.0,0.37735849056603776,39.0,1.0,0.0,0.0,0.6060606060606061,,0.6314744805818822,0.7837606837606838,0.7837606837606838,60.0,1.0,0.0,0.0
0.8080808080808081,0.16595538103590565,"              precision    recall  f1-score   support

         0.0       0.98      0.70      0.82        60
         1.0       0.68      0.97      0.80        39

    accuracy                           0.81        99
   macro avg       0.83      0.84      0.81        99
weighted avg       0.86      0.81      0.81        99
",0.6265634306134604,0.8077669902912621,1.0,0.02564102564102564,18.0,0.3,0.9767441860465116,0.6785714285714286,0.6435596668045325,0.8418803418803419,0.8418803418803419,42.0,0.7,38.0,0.9743589743589743
0.7171717171717171,0.20547936833963354,"              precision    recall  f1-score   support

         0.0       0.82      0.68      0.75        60
         1.0       0.61      0.77      0.68        39

    accuracy                           0.72        99
   macro avg       0.72      0.73      0.71        99
weighted avg       0.74      0.72      0.72        99
",0.43312883435582816,0.7136363636363636,9.0,0.23076923076923078,19.0,0.31666666666666665,0.82,0.6122448979591837,0.5038615082377147,0.7367521367521368,0.7367521367521368,41.0,0.6833333333333333,30.0,0.7692307692307693
0.48484848484848486,0.28586156090741766,"              precision    recall  f1-score   support

         0.0       0.58      0.57      0.57        60
         1.0       0.35      0.36      0.35        39

    accuracy                           0.48        99
   macro avg       0.46      0.46      0.46        99
weighted avg       0.49      0.48      0.49        99
",-0.07402680280791318,0.4629294755877035,25.0,0.6410256410256411,26.0,0.43333333333333335,0.576271186440678,0.35,0.3675722063107094,0.46923076923076923,0.46923076923076923,34.0,0.5666666666666667,14.0,0.358974358974359
0.4444444444444444,0.3047084328280953,"              precision    recall  f1-score   support

         0.0       0.53      0.67      0.59        60
         1.0       0.17      0.10      0.13        39

    accuracy                           0.44        99
   macro avg       0.35      0.38      0.36        99
weighted avg       0.39      0.44      0.41        99
",-0.24742268041237114,0.35978835978835977,35.0,0.8974358974358975,20.0,0.3333333333333333,0.5333333333333333,0.16666666666666666,0.3242227946668613,0.4247863247863248,0.4247863247863248,40.0,0.6666666666666666,4.0,0.10256410256410256
0.48484848484848486,0.26664245009809456,"              precision    recall  f1-score   support

         0.0       0.56      0.68      0.61        59
         1.0       0.30      0.20      0.24        40

    accuracy                           0.48        99
   macro avg       0.43      0.44      0.42        99
weighted avg       0.45      0.48      0.46        99
",-0.1287726358148893,0.42474649652500857,32.0,0.8,19.0,0.3220338983050847,0.5555555555555556,0.2962962962962963,0.37834400709099936,0.523728813559322,0.523728813559322,40.0,0.6779661016949152,8.0,0.2
0.5959595959595959,0.23768692581171813,"              precision    recall  f1-score   support

         0.0       0.66      0.66      0.66        59
         1.0       0.50      0.50      0.50        40

    accuracy                           0.60        99
   macro avg       0.58      0.58      0.58        99
weighted avg       0.60      0.60      0.60        99
",0.1610169491525424,0.5805084745762712,20.0,0.5,20.0,0.3389830508474576,0.6610169491525424,0.5,0.43710706911199537,0.6135593220338983,0.6135593220338983,39.0,0.6610169491525424,20.0,0.5
0.6326530612244898,0.2003146831295117,"              precision    recall  f1-score   support

         0.0       0.66      0.80      0.72        59
         1.0       0.56      0.38      0.45        39

    accuracy                           0.63        98
   macro avg       0.61      0.59      0.59        98
weighted avg       0.62      0.63      0.62        98
",0.1911966987620357,0.5888111888111889,24.0,0.6153846153846154,12.0,0.2033898305084746,0.6619718309859155,0.5555555555555556,0.5426128137688491,0.7457627118644068,0.7457627118644068,47.0,0.7966101694915254,15.0,0.38461538461538464
0.6530612244897959,0.19000096053451254,"              precision    recall  f1-score   support

         0.0       0.70      0.73      0.72        59
         1.0       0.57      0.54      0.55        39

    accuracy                           0.65        98
   macro avg       0.64      0.63      0.63        98
weighted avg       0.65      0.65      0.65        98
",0.2696185883384481,0.6346491228070175,18.0,0.46153846153846156,16.0,0.2711864406779661,0.7049180327868853,0.5675675675675675,0.555903002227845,0.7396784006953498,0.7396784006953498,43.0,0.7288135593220338,21.0,0.5384615384615384
0.6020408163265306,0.19844471255153667,"              precision    recall  f1-score   support

         0.0       0.60      1.00      0.75        59
         1.0       0.00      0.00      0.00        39

    accuracy                           0.60        98
   macro avg       0.30      0.50      0.38        98
weighted avg       0.36      0.60      0.45        98
",0.0,0.37579617834394907,39.0,1.0,0.0,0.0,0.6020408163265306,,0.6852593486771255,0.8166014776184267,0.8166014776184267,59.0,1.0,0.0,0.0
