Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FNR,FP,FPR,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.53125,0.23370965805946106,"              precision    recall  f1-score   support

         0.0       0.53      1.00      0.69        51
         1.0       0.00      0.00      0.00        45

    accuracy                           0.53        96
   macro avg       0.27      0.50      0.35        96
weighted avg       0.28      0.53      0.37        96
",0.0,0.3469387755102041,45.0,1.0,0.0,0.0,0.53125,,0.7180259469841497,0.7899782135076253,0.7899782135076253,51.0,1.0,0.0,0.0
0.71875,0.18996941244209412,"              precision    recall  f1-score   support

         0.0       1.00      0.48      0.65        52
         1.0       0.62      1.00      0.77        44

    accuracy                           0.72        96
   macro avg       0.81      0.74      0.71        96
weighted avg       0.83      0.72      0.70        96
",0.45909849749582643,0.7072840203274986,0.0,0.0,27.0,0.5192307692307693,1.0,0.6197183098591549,0.6180224543105848,0.7648601398601398,0.7648601398601398,25.0,0.4807692307692308,44.0,1.0
0.6875,0.22591364411719458,"              precision    recall  f1-score   support

         0.0       0.89      0.48      0.62        52
         1.0       0.60      0.93      0.73        44

    accuracy                           0.69        96
   macro avg       0.75      0.71      0.68        96
weighted avg       0.76      0.69      0.67        96
",0.3959731543624162,0.6785714285714286,3.0,0.06818181818181818,27.0,0.5192307692307693,0.8928571428571429,0.6029411764705882,0.5004706843209386,0.6608391608391608,0.6608391608391608,25.0,0.4807692307692308,41.0,0.9318181818181818
0.59375,0.27367819159212065,"              precision    recall  f1-score   support

         0.0       0.62      0.63      0.63        52
         1.0       0.56      0.55      0.55        44

    accuracy                           0.59        96
   macro avg       0.59      0.59      0.59        96
weighted avg       0.59      0.59      0.59        96
",0.18038528896672512,0.5901477832512314,20.0,0.45454545454545453,19.0,0.36538461538461536,0.6226415094339622,0.5581395348837209,0.525221076624074,0.5563811188811189,0.5563811188811189,33.0,0.6346153846153846,24.0,0.5454545454545454
0.5625,0.26405230883823066,"              precision    recall  f1-score   support

         0.0       0.60      0.60      0.60        52
         1.0       0.52      0.52      0.52        44

    accuracy                           0.56        96
   macro avg       0.56      0.56      0.56        96
weighted avg       0.56      0.56      0.56        96
",0.11888111888111885,0.5594405594405594,21.0,0.4772727272727273,21.0,0.40384615384615385,0.5961538461538461,0.5227272727272727,0.46440817772697823,0.6009615384615384,0.6009615384615384,31.0,0.5961538461538461,23.0,0.5227272727272727
0.53125,0.26271662546069136,"              precision    recall  f1-score   support

         0.0       0.56      0.62      0.59        52
         1.0       0.49      0.43      0.46        44

    accuracy                           0.53        96
   macro avg       0.52      0.52      0.52        96
weighted avg       0.53      0.53      0.53        96
",0.04761904761904767,0.5224936443019785,25.0,0.5681818181818182,20.0,0.38461538461538464,0.5614035087719298,0.48717948717948717,0.4564554189261758,0.5847902097902098,0.5847902097902098,32.0,0.6153846153846154,19.0,0.4318181818181818
0.5,0.2600533999175337,"              precision    recall  f1-score   support

         0.0       0.54      0.56      0.55        52
         1.0       0.45      0.43      0.44        44

    accuracy                           0.50        96
   macro avg       0.49      0.49      0.49        96
weighted avg       0.50      0.50      0.50        96
",-0.010526315789473717,0.49451513821851695,25.0,0.5681818181818182,23.0,0.4423076923076923,0.5370370370370371,0.4523809523809524,0.45463441234048607,0.5664335664335665,0.5664335664335665,29.0,0.5576923076923077,19.0,0.4318181818181818
0.65625,0.20781902490304746,"              precision    recall  f1-score   support

         0.0       0.69      0.67      0.68        52
         1.0       0.62      0.64      0.63        44

    accuracy                           0.66        96
   macro avg       0.65      0.65      0.65        96
weighted avg       0.66      0.66      0.66        96
",0.3089005235602095,0.6544125668157522,16.0,0.36363636363636365,17.0,0.3269230769230769,0.6862745098039216,0.6222222222222222,0.6157960969526398,0.7167832167832168,0.7167832167832168,35.0,0.6730769230769231,28.0,0.6363636363636364
0.7395833333333334,0.17985562060766278,"              precision    recall  f1-score   support

         0.0       0.89      0.60      0.71        52
         1.0       0.66      0.91      0.76        44

    accuracy                           0.74        96
   macro avg       0.77      0.75      0.74        96
weighted avg       0.78      0.74      0.74        96
",0.49066213921901525,0.7372742200328408,4.0,0.09090909090909091,21.0,0.40384615384615385,0.8857142857142857,0.6557377049180327,0.6930612378266803,0.7937062937062938,0.7937062937062938,31.0,0.5961538461538461,40.0,0.9090909090909091
0.6041666666666666,0.18755009185639349,"              precision    recall  f1-score   support

         0.0       0.58      0.98      0.73        52
         1.0       0.88      0.16      0.27        44

    accuracy                           0.60        96
   macro avg       0.73      0.57      0.50        96
weighted avg       0.71      0.60      0.52        96
",0.14925373134328368,0.49890109890109885,37.0,0.8409090909090909,1.0,0.019230769230769232,0.5795454545454546,0.875,0.8233251575396557,0.8824300699300699,0.8824300699300699,51.0,0.9807692307692307,7.0,0.1590909090909091
