Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FP,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.22330097087378642,0.2796986014269631,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        80
         1.0       0.22      1.00      0.37        23

    accuracy                           0.22       103
   macro avg       0.11      0.50      0.18       103
weighted avg       0.05      0.22      0.08       103
",0.0,0.18253968253968256,0.0,80.0,,0.22330097087378642,0.19048209838943878,0.4190217391304347,0.4190217391304347,0.0,0.0,23.0,1.0
0.22330097087378642,0.27270203246373215,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        80
         1.0       0.22      1.00      0.37        23

    accuracy                           0.22       103
   macro avg       0.11      0.50      0.18       103
weighted avg       0.05      0.22      0.08       103
",0.0,0.18253968253968256,0.0,80.0,,0.22330097087378642,0.21073302318638915,0.5239130434782608,0.5239130434782608,0.0,0.0,23.0,1.0
0.22330097087378642,0.26401225794229527,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        80
         1.0       0.22      1.00      0.37        23

    accuracy                           0.22       103
   macro avg       0.11      0.50      0.18       103
weighted avg       0.05      0.22      0.08       103
",0.0,0.18253968253968256,0.0,80.0,,0.22330097087378642,0.6971923620026488,0.8880434782608695,0.8880434782608695,0.0,0.0,23.0,1.0
0.22330097087378642,0.2575562683049154,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        80
         1.0       0.22      1.00      0.37        23

    accuracy                           0.22       103
   macro avg       0.11      0.50      0.18       103
weighted avg       0.05      0.22      0.08       103
",0.0,0.18253968253968256,0.0,80.0,,0.22330097087378642,0.9669510571430577,0.9880434782608696,0.9880434782608696,0.0,0.0,23.0,1.0
0.22330097087378642,0.25213559711574446,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        80
         1.0       0.22      1.00      0.37        23

    accuracy                           0.22       103
   macro avg       0.11      0.50      0.18       103
weighted avg       0.05      0.22      0.08       103
",0.0,0.18253968253968256,0.0,80.0,,0.22330097087378642,0.8773596738870517,0.9315217391304348,0.9315217391304348,0.0,0.0,23.0,1.0
0.2524271844660194,0.2489331740260967,"              precision    recall  f1-score   support

         0.0       1.00      0.04      0.07        80
         1.0       0.23      1.00      0.37        23

    accuracy                           0.25       103
   macro avg       0.61      0.52      0.22       103
weighted avg       0.83      0.25      0.14       103
",0.017102491014995502,0.22313644823195222,0.0,77.0,1.0,0.23,0.7701202590194265,0.7298913043478261,0.7298913043478261,3.0,0.0375,23.0,1.0
0.9117647058823529,0.24152947045500545,"              precision    recall  f1-score   support

         0.0       0.90      1.00      0.95        80
         1.0       1.00      0.59      0.74        22

    accuracy                           0.91       102
   macro avg       0.95      0.80      0.84       102
weighted avg       0.92      0.91      0.90       102
",0.6937958639092728,0.8448013524936602,9.0,0.0,0.898876404494382,1.0,0.7538144726851717,0.8153409090909092,0.8153409090909092,80.0,1.0,13.0,0.5909090909090909
0.7843137254901961,0.23320446504918774,"              precision    recall  f1-score   support

         0.0       0.78      1.00      0.88        80
         1.0       0.00      0.00      0.00        22

    accuracy                           0.78       102
   macro avg       0.39      0.50      0.44       102
weighted avg       0.62      0.78      0.69       102
",0.0,0.4395604395604396,22.0,0.0,0.7843137254901961,,0.6170751539342615,0.821590909090909,0.821590909090909,80.0,1.0,0.0,0.0
0.7745098039215687,0.22458872427434465,"              precision    recall  f1-score   support

         0.0       0.77      1.00      0.87        79
         1.0       0.00      0.00      0.00        23

    accuracy                           0.77       102
   macro avg       0.39      0.50      0.44       102
weighted avg       0.60      0.77      0.68       102
",0.0,0.4364640883977901,23.0,0.0,0.7745098039215687,,0.6309514025666078,0.7671986791414419,0.7671986791414419,79.0,1.0,0.0,0.0
0.7745098039215687,0.20867503632157736,"              precision    recall  f1-score   support

         0.0       0.77      1.00      0.87        79
         1.0       0.00      0.00      0.00        23

    accuracy                           0.77       102
   macro avg       0.39      0.50      0.44       102
weighted avg       0.60      0.77      0.68       102
",0.0,0.4364640883977901,23.0,0.0,0.7745098039215687,,0.3265189532750694,0.542652724270776,0.542652724270776,79.0,1.0,0.0,0.0
