Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FP,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.5,0.3223196695638974,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        80
           1       0.00      0.00      0.00        80

    accuracy                           0.50       160
   macro avg       0.25      0.50      0.33       160
weighted avg       0.25      0.50      0.33       160
",0.0,0.3333333333333333,80.0,0.0,0.5,,0.43129655351075263,0.39749999999999996,0.39749999999999996,80.0,1.0,0.0,0.0
0.5,0.34381295563380326,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        80
           1       0.00      0.00      0.00        80

    accuracy                           0.50       160
   macro avg       0.25      0.50      0.33       160
weighted avg       0.25      0.50      0.33       160
",0.0,0.3333333333333333,80.0,0.0,0.5,,0.4612916740488656,0.5109375,0.5109375,80.0,1.0,0.0,0.0
0.5,0.3059667653099437,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        80
           1       0.00      0.00      0.00        80

    accuracy                           0.50       160
   macro avg       0.25      0.50      0.33       160
weighted avg       0.25      0.50      0.33       160
",0.0,0.3333333333333333,80.0,0.0,0.5,,0.3248043568915921,0.11093750000000001,0.11093750000000001,80.0,1.0,0.0,0.0
0.5,0.3460587143772508,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        80
           1       0.00      0.00      0.00        80

    accuracy                           0.50       160
   macro avg       0.25      0.50      0.33       160
weighted avg       0.25      0.50      0.33       160
",0.0,0.3333333333333333,80.0,0.0,0.5,,0.9256406453035191,0.9173437499999999,0.9173437499999999,80.0,1.0,0.0,0.0
0.5,0.31628232960056274,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        80
           1       0.00      0.00      0.00        80

    accuracy                           0.50       160
   macro avg       0.25      0.50      0.33       160
weighted avg       0.25      0.50      0.33       160
",0.0,0.3333333333333333,80.0,0.0,0.5,,0.9307489594226076,0.91875,0.91875,80.0,1.0,0.0,0.0
0.5,0.33111088175935033,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        80
           1       0.00      0.00      0.00        80

    accuracy                           0.50       160
   macro avg       0.25      0.50      0.33       160
weighted avg       0.25      0.50      0.33       160
",0.0,0.3333333333333333,80.0,0.0,0.5,,0.48602432543421803,0.545625,0.545625,80.0,1.0,0.0,0.0
0.5,0.32209611251613424,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        80
           1       0.00      0.00      0.00        80

    accuracy                           0.50       160
   macro avg       0.25      0.50      0.33       160
weighted avg       0.25      0.50      0.33       160
",0.0,0.3333333333333333,80.0,0.0,0.5,,0.3511533335977327,0.2115625,0.2115625,80.0,1.0,0.0,0.0
0.5,0.32526376730938,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        80
           1       0.00      0.00      0.00        80

    accuracy                           0.50       160
   macro avg       0.25      0.50      0.33       160
weighted avg       0.25      0.50      0.33       160
",0.0,0.3333333333333333,80.0,0.0,0.5,,0.34184209623388384,0.19312500000000002,0.19312500000000002,80.0,1.0,0.0,0.0
0.5,0.32762484545092885,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        79
           1       0.00      0.00      0.00        79

    accuracy                           0.50       158
   macro avg       0.25      0.50      0.33       158
weighted avg       0.25      0.50      0.33       158
",0.0,0.3333333333333333,79.0,0.0,0.5,,0.7943003603819395,0.7397852908187791,0.7397852908187791,79.0,1.0,0.0,0.0
0.5,0.30192668120588817,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        79
           1       0.00      0.00      0.00        79

    accuracy                           0.50       158
   macro avg       0.25      0.50      0.33       158
weighted avg       0.25      0.50      0.33       158
",0.0,0.3333333333333333,79.0,0.0,0.5,,0.4744132918129082,0.4765261977247236,0.4765261977247236,79.0,1.0,0.0,0.0
