Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FP,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.5,0.45686089021773607,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        97
           1       0.00      0.00      0.00        97

    accuracy                           0.50       194
   macro avg       0.25      0.50      0.33       194
weighted avg       0.25      0.50      0.33       194
",0.0,0.3333333333333333,97.0,0.0,0.5,,0.34527131695658864,0.2280794983526411,0.2280794983526411,97.0,1.0,0.0,0.0
0.5,0.45467330008969953,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        97
           1       0.00      0.00      0.00        97

    accuracy                           0.50       194
   macro avg       0.25      0.50      0.33       194
weighted avg       0.25      0.50      0.33       194
",0.0,0.3333333333333333,97.0,0.0,0.5,,0.44645634153585645,0.5063237325964502,0.5063237325964502,97.0,1.0,0.0,0.0
0.5,0.4532157451830361,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        97
           1       0.00      0.00      0.00        97

    accuracy                           0.50       194
   macro avg       0.25      0.50      0.33       194
weighted avg       0.25      0.50      0.33       194
",0.0,0.3333333333333333,97.0,0.0,0.5,,0.5386194501326564,0.6811563396747795,0.6811563396747795,97.0,1.0,0.0,0.0
0.5,0.45663483800561017,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        97
           1       0.00      0.00      0.00        97

    accuracy                           0.50       194
   macro avg       0.25      0.50      0.33       194
weighted avg       0.25      0.50      0.33       194
",0.0,0.3333333333333333,97.0,0.0,0.5,,0.3578707297990063,0.26846636199383567,0.26846636199383567,97.0,1.0,0.0,0.0
0.5,0.4558847811567533,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        96
           1       0.00      0.00      0.00        96

    accuracy                           0.50       192
   macro avg       0.25      0.50      0.33       192
weighted avg       0.25      0.50      0.33       192
",0.0,0.3333333333333333,96.0,0.0,0.5,,0.5921182340359108,0.7071397569444444,0.7071397569444444,96.0,1.0,0.0,0.0
0.5,0.45545031339017034,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        96
           1       0.00      0.00      0.00        96

    accuracy                           0.50       192
   macro avg       0.25      0.50      0.33       192
weighted avg       0.25      0.50      0.33       192
",0.0,0.3333333333333333,96.0,0.0,0.5,,0.5002874738712455,0.5989583333333333,0.5989583333333333,96.0,1.0,0.0,0.0
0.5,0.45350966660215003,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        96
           1       0.00      0.00      0.00        96

    accuracy                           0.50       192
   macro avg       0.25      0.50      0.33       192
weighted avg       0.25      0.50      0.33       192
",0.0,0.3333333333333333,96.0,0.0,0.5,,0.7794587242738957,0.8179253472222222,0.8179253472222222,96.0,1.0,0.0,0.0
0.5,0.46203902523672064,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        96
           1       0.00      0.00      0.00        96

    accuracy                           0.50       192
   macro avg       0.25      0.50      0.33       192
weighted avg       0.25      0.50      0.33       192
",0.0,0.3333333333333333,96.0,0.0,0.5,,0.3943908698136562,0.3160807291666667,0.3160807291666667,96.0,1.0,0.0,0.0
0.5,0.44247509659571865,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        96
           1       0.00      0.00      0.00        96

    accuracy                           0.50       192
   macro avg       0.25      0.50      0.33       192
weighted avg       0.25      0.50      0.33       192
",0.0,0.3333333333333333,96.0,0.0,0.5,,0.7032387003079266,0.8504774305555555,0.8504774305555555,96.0,1.0,0.0,0.0
0.5,0.4526188897448669,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        96
           1       0.00      0.00      0.00        96

    accuracy                           0.50       192
   macro avg       0.25      0.50      0.33       192
weighted avg       0.25      0.50      0.33       192
",0.0,0.3333333333333333,96.0,0.0,0.5,,0.6045084081404123,0.77734375,0.77734375,96.0,1.0,0.0,0.0
