Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FP,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.3069306930693069,0.24505383691483534,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        70
         1.0       0.31      1.00      0.47        31

    accuracy                           0.31       101
   macro avg       0.15      0.50      0.23       101
weighted avg       0.09      0.31      0.14       101
",0.0,0.23484848484848483,0.0,70.0,,0.3069306930693069,0.44534357014823134,0.5225806451612903,0.5225806451612903,0.0,0.0,31.0,1.0
0.3,0.249405450299384,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        70
         1.0       0.30      1.00      0.46        30

    accuracy                           0.30       100
   macro avg       0.15      0.50      0.23       100
weighted avg       0.09      0.30      0.14       100
",0.0,0.23076923076923075,0.0,70.0,,0.3,0.5895375839238692,0.5366666666666666,0.5366666666666666,0.0,0.0,30.0,1.0
0.3,0.24425694234501816,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        70
         1.0       0.30      1.00      0.46        30

    accuracy                           0.30       100
   macro avg       0.15      0.50      0.23       100
weighted avg       0.09      0.30      0.14       100
",0.0,0.23076923076923075,0.0,70.0,,0.3,0.2023259246571113,0.26142857142857145,0.26142857142857145,0.0,0.0,30.0,1.0
0.7,0.24684076279326836,"              precision    recall  f1-score   support

         0.0       0.70      1.00      0.82        70
         1.0       0.00      0.00      0.00        30

    accuracy                           0.70       100
   macro avg       0.35      0.50      0.41       100
weighted avg       0.49      0.70      0.58       100
",0.0,0.4117647058823529,30.0,0.0,0.7,,0.6986647071552751,0.82,0.82,70.0,1.0,0.0,0.0
0.56,0.24786788720017333,"              precision    recall  f1-score   support

         0.0       0.65      0.80      0.72        70
         1.0       0.00      0.00      0.00        30

    accuracy                           0.56       100
   macro avg       0.33      0.40      0.36       100
weighted avg       0.46      0.56      0.50       100
",-0.2359550561797752,0.35897435897435903,30.0,14.0,0.6511627906976745,0.0,0.6492364782878083,0.6980952380952381,0.6980952380952381,56.0,0.8,0.0,0.0
0.69,0.24969361327096437,"              precision    recall  f1-score   support

         0.0       0.69      1.00      0.82        69
         1.0       0.00      0.00      0.00        31

    accuracy                           0.69       100
   macro avg       0.34      0.50      0.41       100
weighted avg       0.48      0.69      0.56       100
",0.0,0.40828402366863903,31.0,0.0,0.69,,0.7217741935483869,0.5967741935483871,0.5967741935483871,69.0,1.0,0.0,0.0
0.69,0.2553348117624762,"              precision    recall  f1-score   support

         0.0       0.69      1.00      0.82        69
         1.0       0.00      0.00      0.00        31

    accuracy                           0.69       100
   macro avg       0.34      0.50      0.41       100
weighted avg       0.48      0.69      0.56       100
",0.0,0.40828402366863903,31.0,0.0,0.69,,0.3114331089392769,0.42356241234221603,0.42356241234221603,69.0,1.0,0.0,0.0
0.69,0.2616283319877027,"              precision    recall  f1-score   support

         0.0       0.69      1.00      0.82        69
         1.0       0.00      0.00      0.00        31

    accuracy                           0.69       100
   macro avg       0.34      0.50      0.41       100
weighted avg       0.48      0.69      0.56       100
",0.0,0.40828402366863903,31.0,0.0,0.69,,0.4435570159305512,0.6021505376344086,0.6021505376344086,69.0,1.0,0.0,0.0
0.69,0.25815694667452005,"              precision    recall  f1-score   support

         0.0       0.69      1.00      0.82        69
         1.0       0.00      0.00      0.00        31

    accuracy                           0.69       100
   macro avg       0.34      0.50      0.41       100
weighted avg       0.48      0.69      0.56       100
",0.0,0.40828402366863903,31.0,0.0,0.69,,0.3090319227188797,0.5039738195418421,0.5039738195418421,69.0,1.0,0.0,0.0
0.69,0.2656775690973486,"              precision    recall  f1-score   support

         0.0       0.69      1.00      0.82        69
         1.0       0.00      0.00      0.00        31

    accuracy                           0.69       100
   macro avg       0.34      0.50      0.41       100
weighted avg       0.48      0.69      0.56       100
",0.0,0.40828402366863903,31.0,0.0,0.69,,0.32232251228278364,0.5306217858812529,0.5306217858812529,69.0,1.0,0.0,0.0
