Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FP,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TP,TPR
0.74,0.1924020665981443,"              precision    recall  f1-score   support

         0.0       0.74      1.00      0.85        74
         1.0       0.00      0.00      0.00        26

    accuracy                           0.74       100
   macro avg       0.37      0.50      0.43       100
weighted avg       0.55      0.74      0.63       100
",0.0,0.42528735632183906,26.0,0.0,0.74,,0.4197755789656279,0.7292099792099792,0.7292099792099792,74.0,0.0,0.0
0.7373737373737373,0.19363470611737182,"              precision    recall  f1-score   support

         0.0       0.74      1.00      0.85        73
         1.0       0.00      0.00      0.00        26

    accuracy                           0.74        99
   macro avg       0.37      0.50      0.42        99
weighted avg       0.54      0.74      0.63        99
",0.0,0.42441860465116277,26.0,0.0,0.7373737373737373,,0.3010903355625371,0.5695468914646997,0.5695468914646997,73.0,0.0,0.0
0.7373737373737373,0.1953046410822946,"              precision    recall  f1-score   support

         0.0       0.74      1.00      0.85        73
         1.0       0.00      0.00      0.00        26

    accuracy                           0.74        99
   macro avg       0.37      0.50      0.42        99
weighted avg       0.54      0.74      0.63        99
",0.0,0.42441860465116277,26.0,0.0,0.7373737373737373,,0.3901280521812849,0.6138040042149631,0.6138040042149631,73.0,0.0,0.0
0.7373737373737373,0.19379869324359036,"              precision    recall  f1-score   support

         0.0       0.74      1.00      0.85        73
         1.0       0.00      0.00      0.00        26

    accuracy                           0.74        99
   macro avg       0.37      0.50      0.42        99
weighted avg       0.54      0.74      0.63        99
",0.0,0.42441860465116277,26.0,0.0,0.7373737373737373,,0.22619845416276446,0.43835616438356173,0.43835616438356173,73.0,0.0,0.0
0.7373737373737373,0.19364510856009776,"              precision    recall  f1-score   support

         0.0       0.74      1.00      0.85        73
         1.0       0.00      0.00      0.00        26

    accuracy                           0.74        99
   macro avg       0.37      0.50      0.42        99
weighted avg       0.54      0.74      0.63        99
",0.0,0.42441860465116277,26.0,0.0,0.7373737373737373,,0.34318022756467914,0.6174920969441517,0.6174920969441517,73.0,0.0,0.0
0.7373737373737373,0.19386770871927037,"              precision    recall  f1-score   support

         0.0       0.74      1.00      0.85        73
         1.0       0.00      0.00      0.00        26

    accuracy                           0.74        99
   macro avg       0.37      0.50      0.42        99
weighted avg       0.54      0.74      0.63        99
",0.0,0.42441860465116277,26.0,0.0,0.7373737373737373,,0.2775036866518634,0.5827186512118019,0.5827186512118019,73.0,0.0,0.0
0.7373737373737373,0.19360109804370648,"              precision    recall  f1-score   support

         0.0       0.74      1.00      0.85        73
         1.0       0.00      0.00      0.00        26

    accuracy                           0.74        99
   macro avg       0.37      0.50      0.42        99
weighted avg       0.54      0.74      0.63        99
",0.0,0.42441860465116277,26.0,0.0,0.7373737373737373,,0.30770705050438835,0.5864067439409906,0.5864067439409906,73.0,0.0,0.0
0.7373737373737373,0.1941070816431804,"              precision    recall  f1-score   support

         0.0       0.74      1.00      0.85        73
         1.0       0.00      0.00      0.00        26

    accuracy                           0.74        99
   macro avg       0.37      0.50      0.42        99
weighted avg       0.54      0.74      0.63        99
",0.0,0.42441860465116277,26.0,0.0,0.7373737373737373,,0.2591355690148667,0.49420442571127504,0.49420442571127504,73.0,0.0,0.0
0.7373737373737373,0.19465133290383846,"              precision    recall  f1-score   support

         0.0       0.74      1.00      0.85        73
         1.0       0.00      0.00      0.00        26

    accuracy                           0.74        99
   macro avg       0.37      0.50      0.42        99
weighted avg       0.54      0.74      0.63        99
",0.0,0.42441860465116277,26.0,0.0,0.7373737373737373,,0.2127114216119842,0.40621707060063234,0.40621707060063234,73.0,0.0,0.0
0.7474747474747475,0.18890607967974643,"              precision    recall  f1-score   support

         0.0       0.75      1.00      0.86        74
         1.0       0.00      0.00      0.00        25

    accuracy                           0.75        99
   macro avg       0.37      0.50      0.43        99
weighted avg       0.56      0.75      0.64        99
",0.0,0.42774566473988446,25.0,0.0,0.7474747474747475,,0.1703057333881125,0.26648648648648654,0.26648648648648654,74.0,0.0,0.0
