Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FP,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.8627450980392157,0.11845182518601934,"              precision    recall  f1-score   support

         0.0       0.86      1.00      0.93        88
         1.0       0.00      0.00      0.00        14

    accuracy                           0.86       102
   macro avg       0.43      0.50      0.46       102
weighted avg       0.74      0.86      0.80       102
",0.0,0.4631578947368421,14.0,0.0,0.8627450980392157,,0.12673611982592559,0.4366883116883117,0.4366883116883117,88.0,1.0,0.0,0.0
0.8627450980392157,0.11842998257047888,"              precision    recall  f1-score   support

         0.0       0.86      1.00      0.93        88
         1.0       0.00      0.00      0.00        14

    accuracy                           0.86       102
   macro avg       0.43      0.50      0.46       102
weighted avg       0.74      0.86      0.80       102
",0.0,0.4631578947368421,14.0,0.0,0.8627450980392157,,0.13946335670071866,0.502435064935065,0.502435064935065,88.0,1.0,0.0,0.0
0.8627450980392157,0.11840692960078347,"              precision    recall  f1-score   support

         0.0       0.86      1.00      0.93        88
         1.0       0.00      0.00      0.00        14

    accuracy                           0.86       102
   macro avg       0.43      0.50      0.46       102
weighted avg       0.74      0.86      0.80       102
",0.0,0.4631578947368421,14.0,0.0,0.8627450980392157,,0.31566818603965496,0.6071428571428572,0.6071428571428572,88.0,1.0,0.0,0.0
0.8627450980392157,0.11856135725649307,"              precision    recall  f1-score   support

         0.0       0.86      1.00      0.93        88
         1.0       0.00      0.00      0.00        14

    accuracy                           0.86       102
   macro avg       0.43      0.50      0.46       102
weighted avg       0.74      0.86      0.80       102
",0.0,0.4631578947368421,14.0,0.0,0.8627450980392157,,0.12414010578779397,0.4602272727272727,0.4602272727272727,88.0,1.0,0.0,0.0
0.8712871287128713,0.11217480548042186,"              precision    recall  f1-score   support

         0.0       0.87      1.00      0.93        88
         1.0       0.00      0.00      0.00        13

    accuracy                           0.87       101
   macro avg       0.44      0.50      0.47       101
weighted avg       0.76      0.87      0.81       101
",0.0,0.46560846560846564,13.0,0.0,0.8712871287128713,,0.18225456044157728,0.687937062937063,0.687937062937063,88.0,1.0,0.0,0.0
0.8712871287128713,0.11215478974093174,"              precision    recall  f1-score   support

         0.0       0.87      1.00      0.93        88
         1.0       0.00      0.00      0.00        13

    accuracy                           0.87       101
   macro avg       0.44      0.50      0.47       101
weighted avg       0.76      0.87      0.81       101
",0.0,0.46560846560846564,13.0,0.0,0.8712871287128713,,0.11785867659412114,0.5061188811188811,0.5061188811188811,88.0,1.0,0.0,0.0
0.8712871287128713,0.11216527549727648,"              precision    recall  f1-score   support

         0.0       0.87      1.00      0.93        88
         1.0       0.00      0.00      0.00        13

    accuracy                           0.87       101
   macro avg       0.44      0.50      0.47       101
weighted avg       0.76      0.87      0.81       101
",0.0,0.46560846560846564,13.0,0.0,0.8712871287128713,,0.13666255460678495,0.5437062937062938,0.5437062937062938,88.0,1.0,0.0,0.0
0.8712871287128713,0.11215512444867619,"              precision    recall  f1-score   support

         0.0       0.87      1.00      0.93        88
         1.0       0.00      0.00      0.00        13

    accuracy                           0.87       101
   macro avg       0.44      0.50      0.47       101
weighted avg       0.76      0.87      0.81       101
",0.0,0.46560846560846564,13.0,0.0,0.8712871287128713,,0.1539332657183124,0.4405594405594406,0.4405594405594406,88.0,1.0,0.0,0.0
0.8712871287128713,0.11231233532374917,"              precision    recall  f1-score   support

         0.0       0.87      1.00      0.93        88
         1.0       0.00      0.00      0.00        13

    accuracy                           0.87       101
   macro avg       0.44      0.50      0.47       101
weighted avg       0.76      0.87      0.81       101
",0.0,0.46560846560846564,13.0,0.0,0.8712871287128713,,0.08898225924423116,0.3295454545454546,0.3295454545454546,88.0,1.0,0.0,0.0
0.8712871287128713,0.11214050632585233,"              precision    recall  f1-score   support

         0.0       0.87      1.00      0.93        88
         1.0       0.00      0.00      0.00        13

    accuracy                           0.87       101
   macro avg       0.44      0.50      0.47       101
weighted avg       0.76      0.87      0.81       101
",0.0,0.46560846560846564,13.0,0.0,0.8712871287128713,,0.2788554366822557,0.7797202797202798,0.7797202797202798,88.0,1.0,0.0,0.0
