Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FP,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.5,0.33818731964471677,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        80
           1       0.00      0.00      0.00        80

    accuracy                           0.50       160
   macro avg       0.25      0.50      0.33       160
weighted avg       0.25      0.50      0.33       160
",0.0,0.3333333333333333,80.0,0.0,0.5,,0.3831759773440137,0.32734375,0.32734375,80.0,1.0,0.0,0.0
0.5,0.31793862226946734,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        80
           1       0.00      0.00      0.00        80

    accuracy                           0.50       160
   macro avg       0.25      0.50      0.33       160
weighted avg       0.25      0.50      0.33       160
",0.0,0.3333333333333333,80.0,0.0,0.5,,0.5871851768600772,0.6581250000000001,0.6581250000000001,80.0,1.0,0.0,0.0
0.5,0.32797317527475867,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        80
           1       0.00      0.00      0.00        80

    accuracy                           0.50       160
   macro avg       0.25      0.50      0.33       160
weighted avg       0.25      0.50      0.33       160
",0.0,0.3333333333333333,80.0,0.0,0.5,,0.5015952985836413,0.54234375,0.54234375,80.0,1.0,0.0,0.0
0.5,0.3197160869970337,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        80
           1       0.00      0.00      0.00        80

    accuracy                           0.50       160
   macro avg       0.25      0.50      0.33       160
weighted avg       0.25      0.50      0.33       160
",0.0,0.3333333333333333,80.0,0.0,0.5,,0.6049978923685876,0.64203125,0.64203125,80.0,1.0,0.0,0.0
0.5,0.3209641260181221,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        80
           1       0.00      0.00      0.00        80

    accuracy                           0.50       160
   macro avg       0.25      0.50      0.33       160
weighted avg       0.25      0.50      0.33       160
",0.0,0.3333333333333333,80.0,0.0,0.5,,0.4356151880233184,0.458125,0.458125,80.0,1.0,0.0,0.0
0.5,0.3280399967009706,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        80
           1       0.00      0.00      0.00        80

    accuracy                           0.50       160
   macro avg       0.25      0.50      0.33       160
weighted avg       0.25      0.50      0.33       160
",0.0,0.3333333333333333,80.0,0.0,0.5,,0.4431280783296844,0.47406250000000005,0.47406250000000005,80.0,1.0,0.0,0.0
0.5,0.3264343033209387,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        80
           1       0.00      0.00      0.00        80

    accuracy                           0.50       160
   macro avg       0.25      0.50      0.33       160
weighted avg       0.25      0.50      0.33       160
",0.0,0.3333333333333333,80.0,0.0,0.5,,0.5735031323527117,0.6143750000000001,0.6143750000000001,80.0,1.0,0.0,0.0
0.5,0.3551769909598166,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        80
           1       0.00      0.00      0.00        80

    accuracy                           0.50       160
   macro avg       0.25      0.50      0.33       160
weighted avg       0.25      0.50      0.33       160
",0.0,0.3333333333333333,80.0,0.0,0.5,,0.42675483416432347,0.423125,0.423125,80.0,1.0,0.0,0.0
0.5,0.3242879789709874,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        79
           1       0.00      0.00      0.00        79

    accuracy                           0.50       158
   macro avg       0.25      0.50      0.33       158
weighted avg       0.25      0.50      0.33       158
",0.0,0.3333333333333333,79.0,0.0,0.5,,0.5339815078859109,0.6236180099343054,0.6236180099343054,79.0,1.0,0.0,0.0
0.5,0.32053094140215765,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        79
           1       0.00      0.00      0.00        79

    accuracy                           0.50       158
   macro avg       0.25      0.50      0.33       158
weighted avg       0.25      0.50      0.33       158
",0.0,0.3333333333333333,79.0,0.0,0.5,,0.6507774094190188,0.6721679218074027,0.6721679218074027,79.0,1.0,0.0,0.0
