Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FP,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.5,0.2878686128635747,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        70
           1       0.00      0.00      0.00        70

    accuracy                           0.50       140
   macro avg       0.25      0.50      0.33       140
weighted avg       0.25      0.50      0.33       140
",0.0,0.3333333333333333,70.0,0.0,0.5,,0.6182765356115867,0.546530612244898,0.546530612244898,70.0,1.0,0.0,0.0
0.5,0.2874449726123383,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        70
           1       0.00      0.00      0.00        70

    accuracy                           0.50       140
   macro avg       0.25      0.50      0.33       140
weighted avg       0.25      0.50      0.33       140
",0.0,0.3333333333333333,70.0,0.0,0.5,,0.4522874543235108,0.46346938775510205,0.46346938775510205,70.0,1.0,0.0,0.0
0.5,0.28767825462466456,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        70
           1       0.00      0.00      0.00        70

    accuracy                           0.50       140
   macro avg       0.25      0.50      0.33       140
weighted avg       0.25      0.50      0.33       140
",0.0,0.3333333333333333,70.0,0.0,0.5,,0.722373844785482,0.7142857142857143,0.7142857142857143,70.0,1.0,0.0,0.0
0.5,0.2873165469008004,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        70
           1       0.00      0.00      0.00        70

    accuracy                           0.50       140
   macro avg       0.25      0.50      0.33       140
weighted avg       0.25      0.50      0.33       140
",0.0,0.3333333333333333,70.0,0.0,0.5,,0.33795744578891596,0.1773469387755102,0.1773469387755102,70.0,1.0,0.0,0.0
0.5,0.2834265665068013,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        70
           1       0.00      0.00      0.00        70

    accuracy                           0.50       140
   macro avg       0.25      0.50      0.33       140
weighted avg       0.25      0.50      0.33       140
",0.0,0.3333333333333333,70.0,0.0,0.5,,0.3970213284055134,0.3075510204081633,0.3075510204081633,70.0,1.0,0.0,0.0
0.5,0.28984697440492335,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        69
           1       0.00      0.00      0.00        69

    accuracy                           0.50       138
   macro avg       0.25      0.50      0.33       138
weighted avg       0.25      0.50      0.33       138
",0.0,0.3333333333333333,69.0,0.0,0.5,,0.36416752864041924,0.26107960512497375,0.26107960512497375,69.0,1.0,0.0,0.0
0.5,0.2875691381249451,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        69
           1       0.00      0.00      0.00        69

    accuracy                           0.50       138
   macro avg       0.25      0.50      0.33       138
weighted avg       0.25      0.50      0.33       138
",0.0,0.3333333333333333,69.0,0.0,0.5,,0.6574257599575829,0.5574459147237975,0.5574459147237975,69.0,1.0,0.0,0.0
0.5,0.28470043790491456,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        69
           1       0.00      0.00      0.00        69

    accuracy                           0.50       138
   macro avg       0.25      0.50      0.33       138
weighted avg       0.25      0.50      0.33       138
",0.0,0.3333333333333333,69.0,0.0,0.5,,0.4670815028373988,0.3826927116152069,0.3826927116152069,69.0,1.0,0.0,0.0
0.5,0.29032761125622564,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        69
           1       0.00      0.00      0.00        69

    accuracy                           0.50       138
   macro avg       0.25      0.50      0.33       138
weighted avg       0.25      0.50      0.33       138
",0.0,0.3333333333333333,69.0,0.0,0.5,,0.5001469246453406,0.5227893299726948,0.5227893299726948,69.0,1.0,0.0,0.0
0.5,0.29819918468115425,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        69
           1       0.00      0.00      0.00        69

    accuracy                           0.50       138
   macro avg       0.25      0.50      0.33       138
weighted avg       0.25      0.50      0.33       138
",0.0,0.3333333333333333,69.0,0.0,0.5,,0.5124984768415902,0.46187775677378706,0.46187775677378706,69.0,1.0,0.0,0.0
