Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FP,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TP,TPR
0.8316831683168316,0.14004141922697827,"              precision    recall  f1-score   support

         0.0       0.83      1.00      0.91        84
         1.0       0.00      0.00      0.00        17

    accuracy                           0.83       101
   macro avg       0.42      0.50      0.45       101
weighted avg       0.69      0.83      0.76       101
",0.0,0.4540540540540541,17.0,0.0,0.8316831683168316,,0.1322672431675624,0.3704481792717087,0.3704481792717087,84.0,0.0,0.0
0.8316831683168316,0.14007638720296361,"              precision    recall  f1-score   support

         0.0       0.83      1.00      0.91        84
         1.0       0.00      0.00      0.00        17

    accuracy                           0.83       101
   macro avg       0.42      0.50      0.45       101
weighted avg       0.69      0.83      0.76       101
",0.0,0.4540540540540541,17.0,0.0,0.8316831683168316,,0.24142564984655396,0.677170868347339,0.677170868347339,84.0,0.0,0.0
0.8217821782178217,0.14645765644819167,"              precision    recall  f1-score   support

         0.0       0.82      1.00      0.90        83
         1.0       0.00      0.00      0.00        18

    accuracy                           0.82       101
   macro avg       0.41      0.50      0.45       101
weighted avg       0.68      0.82      0.74       101
",0.0,0.45108695652173914,18.0,0.0,0.8217821782178217,,0.2289447103987974,0.5080321285140562,0.5080321285140562,83.0,0.0,0.0
0.8217821782178217,0.14647870949313221,"              precision    recall  f1-score   support

         0.0       0.82      1.00      0.90        83
         1.0       0.00      0.00      0.00        18

    accuracy                           0.82       101
   macro avg       0.41      0.50      0.45       101
weighted avg       0.68      0.82      0.74       101
",0.0,0.45108695652173914,18.0,0.0,0.8217821782178217,,0.1355015372744803,0.3908969210174029,0.3908969210174029,83.0,0.0,0.0
0.8217821782178217,0.1458862221992378,"              precision    recall  f1-score   support

         0.0       0.82      1.00      0.90        83
         1.0       0.00      0.00      0.00        18

    accuracy                           0.82       101
   macro avg       0.41      0.50      0.45       101
weighted avg       0.68      0.82      0.74       101
",0.0,0.45108695652173914,18.0,0.0,0.8217821782178217,,0.38308131979299054,0.7697456492637216,0.7697456492637216,83.0,0.0,0.0
0.8217821782178217,0.14706233391579204,"              precision    recall  f1-score   support

         0.0       0.82      1.00      0.90        83
         1.0       0.00      0.00      0.00        18

    accuracy                           0.82       101
   macro avg       0.41      0.50      0.45       101
weighted avg       0.68      0.82      0.74       101
",0.0,0.45108695652173914,18.0,0.0,0.8217821782178217,,0.1545347847266511,0.4029451137884873,0.4029451137884873,83.0,0.0,0.0
0.8217821782178217,0.14651955429468377,"              precision    recall  f1-score   support

         0.0       0.82      1.00      0.90        83
         1.0       0.00      0.00      0.00        18

    accuracy                           0.82       101
   macro avg       0.41      0.50      0.45       101
weighted avg       0.68      0.82      0.74       101
",0.0,0.45108695652173914,18.0,0.0,0.8217821782178217,,0.1234257204614764,0.31726907630522083,0.31726907630522083,83.0,0.0,0.0
0.8217821782178217,0.14695119144160076,"              precision    recall  f1-score   support

         0.0       0.82      1.00      0.90        83
         1.0       0.00      0.00      0.00        18

    accuracy                           0.82       101
   macro avg       0.41      0.50      0.45       101
weighted avg       0.68      0.82      0.74       101
",0.0,0.45108695652173914,18.0,0.0,0.8217821782178217,,0.12853612670508255,0.3514056224899598,0.3514056224899598,83.0,0.0,0.0
0.8217821782178217,0.14645456234831924,"              precision    recall  f1-score   support

         0.0       0.82      1.00      0.90        83
         1.0       0.00      0.00      0.00        18

    accuracy                           0.82       101
   macro avg       0.41      0.50      0.45       101
weighted avg       0.68      0.82      0.74       101
",0.0,0.45108695652173914,18.0,0.0,0.8217821782178217,,0.31967590565011145,0.6974564926372155,0.6974564926372155,83.0,0.0,0.0
0.83,0.14136099820449163,"              precision    recall  f1-score   support

         0.0       0.83      1.00      0.91        83
         1.0       0.00      0.00      0.00        17

    accuracy                           0.83       100
   macro avg       0.41      0.50      0.45       100
weighted avg       0.69      0.83      0.75       100
",0.0,0.45355191256830596,17.0,0.0,0.83,,0.22860382945495497,0.6761162296243799,0.6761162296243799,83.0,0.0,0.0
