Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FP,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.693069306930693,0.21310783087967355,"              precision    recall  f1-score   support

         0.0       0.69      1.00      0.82        70
         1.0       0.00      0.00      0.00        31

    accuracy                           0.69       101
   macro avg       0.35      0.50      0.41       101
weighted avg       0.48      0.69      0.57       101
",0.0,0.4093567251461988,31.0,0.0,0.693069306930693,,0.22686560286566057,0.3442396313364055,0.3442396313364055,70.0,1.0,0.0,0.0
0.7,0.21003293497026004,"              precision    recall  f1-score   support

         0.0       0.70      1.00      0.82        70
         1.0       0.00      0.00      0.00        30

    accuracy                           0.70       100
   macro avg       0.35      0.50      0.41       100
weighted avg       0.49      0.70      0.58       100
",0.0,0.4117647058823529,30.0,0.0,0.7,,0.21548157167365883,0.3176190476190476,0.3176190476190476,70.0,1.0,0.0,0.0
0.7,0.2105334245447163,"              precision    recall  f1-score   support

         0.0       0.70      1.00      0.82        70
         1.0       0.00      0.00      0.00        30

    accuracy                           0.70       100
   macro avg       0.35      0.50      0.41       100
weighted avg       0.49      0.70      0.58       100
",0.0,0.4117647058823529,30.0,0.0,0.7,,0.32890482773148344,0.5266666666666666,0.5266666666666666,70.0,1.0,0.0,0.0
0.7,0.21003921102006903,"              precision    recall  f1-score   support

         0.0       0.70      1.00      0.82        70
         1.0       0.00      0.00      0.00        30

    accuracy                           0.70       100
   macro avg       0.35      0.50      0.41       100
weighted avg       0.49      0.70      0.58       100
",0.0,0.4117647058823529,30.0,0.0,0.7,,0.23179627767098648,0.36476190476190473,0.36476190476190473,70.0,1.0,0.0,0.0
0.7,0.21002531311696704,"              precision    recall  f1-score   support

         0.0       0.70      1.00      0.82        70
         1.0       0.00      0.00      0.00        30

    accuracy                           0.70       100
   macro avg       0.35      0.50      0.41       100
weighted avg       0.49      0.70      0.58       100
",0.0,0.4117647058823529,30.0,0.0,0.7,,0.2762401538398912,0.4976190476190476,0.4976190476190476,70.0,1.0,0.0,0.0
0.69,0.2141512182228177,"              precision    recall  f1-score   support

         0.0       0.69      1.00      0.82        69
         1.0       0.00      0.00      0.00        31

    accuracy                           0.69       100
   macro avg       0.34      0.50      0.41       100
weighted avg       0.48      0.69      0.56       100
",0.0,0.40828402366863903,31.0,0.0,0.69,,0.3303582210897913,0.5661524076671341,0.5661524076671341,69.0,1.0,0.0,0.0
0.69,0.21392899366278648,"              precision    recall  f1-score   support

         0.0       0.69      1.00      0.82        69
         1.0       0.00      0.00      0.00        31

    accuracy                           0.69       100
   macro avg       0.34      0.50      0.41       100
weighted avg       0.48      0.69      0.56       100
",0.0,0.40828402366863903,31.0,0.0,0.69,,0.25880010399692976,0.41514726507713884,0.41514726507713884,69.0,1.0,0.0,0.0
0.69,0.21384328486979975,"              precision    recall  f1-score   support

         0.0       0.69      1.00      0.82        69
         1.0       0.00      0.00      0.00        31

    accuracy                           0.69       100
   macro avg       0.34      0.50      0.41       100
weighted avg       0.48      0.69      0.56       100
",0.0,0.40828402366863903,31.0,0.0,0.69,,0.3342625549949668,0.5586722767648433,0.5586722767648433,69.0,1.0,0.0,0.0
0.69,0.21382085652364716,"              precision    recall  f1-score   support

         0.0       0.69      1.00      0.82        69
         1.0       0.00      0.00      0.00        31

    accuracy                           0.69       100
   macro avg       0.34      0.50      0.41       100
weighted avg       0.48      0.69      0.56       100
",0.0,0.40828402366863903,31.0,0.0,0.69,,0.3652644018645452,0.6255259467040672,0.6255259467040672,69.0,1.0,0.0,0.0
0.69,0.2137038675765007,"              precision    recall  f1-score   support

         0.0       0.69      1.00      0.82        69
         1.0       0.00      0.00      0.00        31

    accuracy                           0.69       100
   macro avg       0.34      0.50      0.41       100
weighted avg       0.48      0.69      0.56       100
",0.0,0.40828402366863903,31.0,0.0,0.69,,0.6141222683921662,0.7554932211313699,0.7554932211313699,69.0,1.0,0.0,0.0
