Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FP,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.9603960396039604,0.25,"              precision    recall  f1-score   support

         0.0       0.96      1.00      0.98        97
         1.0       0.00      0.00      0.00         4

    accuracy                           0.96       101
   macro avg       0.48      0.50      0.49       101
weighted avg       0.92      0.96      0.94       101
",0.0,0.4898989898989899,4.0,0.0,0.9603960396039604,,0.5198019801980198,0.5,0.5,97.0,1.0,0.0,0.0
0.9603960396039604,0.25,"              precision    recall  f1-score   support

         0.0       0.96      1.00      0.98        97
         1.0       0.00      0.00      0.00         4

    accuracy                           0.96       101
   macro avg       0.48      0.50      0.49       101
weighted avg       0.92      0.96      0.94       101
",0.0,0.4898989898989899,4.0,0.0,0.9603960396039604,,0.5198019801980198,0.5,0.5,97.0,1.0,0.0,0.0
0.9603960396039604,0.25,"              precision    recall  f1-score   support

         0.0       0.96      1.00      0.98        97
         1.0       0.00      0.00      0.00         4

    accuracy                           0.96       101
   macro avg       0.48      0.50      0.49       101
weighted avg       0.92      0.96      0.94       101
",0.0,0.4898989898989899,4.0,0.0,0.9603960396039604,,0.5198019801980198,0.5,0.5,97.0,1.0,0.0,0.0
0.9603960396039604,0.24209201796848778,"              precision    recall  f1-score   support

         0.0       0.96      1.00      0.98        97
         1.0       0.00      0.00      0.00         4

    accuracy                           0.96       101
   macro avg       0.48      0.50      0.49       101
weighted avg       0.92      0.96      0.94       101
",0.0,0.4898989898989899,4.0,0.0,0.9603960396039604,,0.02213773664685891,0.15979381443298968,0.15979381443298968,97.0,1.0,0.0,0.0
0.9504950495049505,0.2449724593284212,"              precision    recall  f1-score   support

         0.0       0.95      1.00      0.97        96
         1.0       0.00      0.00      0.00         5

    accuracy                           0.95       101
   macro avg       0.48      0.50      0.49       101
weighted avg       0.90      0.95      0.93       101
",0.0,0.4873096446700507,5.0,0.0,0.9504950495049505,,0.03192485503695096,0.2708333333333333,0.2708333333333333,96.0,1.0,0.0,0.0
0.9504950495049505,0.25011160879128036,"              precision    recall  f1-score   support

         0.0       0.95      1.00      0.97        96
         1.0       0.00      0.00      0.00         5

    accuracy                           0.95       101
   macro avg       0.48      0.50      0.49       101
weighted avg       0.90      0.95      0.93       101
",0.0,0.4873096446700507,5.0,0.0,0.9504950495049505,,0.32507170717071704,0.3,0.3,96.0,1.0,0.0,0.0
0.26732673267326734,0.25,"              precision    recall  f1-score   support

         0.0       0.96      0.24      0.38        96
         1.0       0.05      0.80      0.10         5

    accuracy                           0.27       101
   macro avg       0.51      0.52      0.24       101
weighted avg       0.91      0.27      0.37       101
",0.005058572949946605,0.24044715447154474,1.0,73.0,0.9583333333333334,0.05194805194805195,0.5247524752475248,0.5,0.5,23.0,0.23958333333333334,4.0,0.8
0.04950495049504951,0.24825114619008345,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        96
         1.0       0.05      1.00      0.09         5

    accuracy                           0.05       101
   macro avg       0.02      0.50      0.05       101
weighted avg       0.00      0.05      0.00       101
",0.0,0.04716981132075472,0.0,96.0,,0.04950495049504951,0.12577518393622392,0.13958333333333334,0.13958333333333334,0.0,0.0,5.0,1.0
0.04,0.24639462626011313,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        96
         1.0       0.04      1.00      0.08         4

    accuracy                           0.04       100
   macro avg       0.02      0.50      0.04       100
weighted avg       0.00      0.04      0.00       100
",0.0,0.038461538461538464,0.0,96.0,,0.04,0.1558319081536399,0.421875,0.421875,0.0,0.0,4.0,1.0
0.04,0.2427143389701398,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        96
         1.0       0.04      1.00      0.08         4

    accuracy                           0.04       100
   macro avg       0.02      0.50      0.04       100
weighted avg       0.00      0.04      0.00       100
",0.0,0.038461538461538464,0.0,96.0,,0.04,0.026447755136869002,0.28385416666666663,0.28385416666666663,0.0,0.0,4.0,1.0
