Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FP,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TP,TPR
0.6428571428571429,0.2295950884367227,"              precision    recall  f1-score   support

         0.0       0.64      1.00      0.78        63
         1.0       0.00      0.00      0.00        35

    accuracy                           0.64        98
   macro avg       0.32      0.50      0.39        98
weighted avg       0.41      0.64      0.50        98
",0.0,0.391304347826087,35.0,0.0,0.6428571428571429,,0.5395233965674388,0.671655328798186,0.671655328798186,63.0,0.0,0.0
0.6428571428571429,0.22951201250885722,"              precision    recall  f1-score   support

         0.0       0.64      1.00      0.78        63
         1.0       0.00      0.00      0.00        35

    accuracy                           0.64        98
   macro avg       0.32      0.50      0.39        98
weighted avg       0.41      0.64      0.50        98
",0.0,0.391304347826087,35.0,0.0,0.6428571428571429,,0.47867184090243,0.6294784580498867,0.6294784580498867,63.0,0.0,0.0
0.6428571428571429,0.2323033596073029,"              precision    recall  f1-score   support

         0.0       0.64      1.00      0.78        63
         1.0       0.00      0.00      0.00        35

    accuracy                           0.64        98
   macro avg       0.32      0.50      0.39        98
weighted avg       0.41      0.64      0.50        98
",0.0,0.391304347826087,35.0,0.0,0.6428571428571429,,0.336848336034885,0.4775510204081633,0.4775510204081633,63.0,0.0,0.0
0.6428571428571429,0.2296335056554804,"              precision    recall  f1-score   support

         0.0       0.64      1.00      0.78        63
         1.0       0.00      0.00      0.00        35

    accuracy                           0.64        98
   macro avg       0.32      0.50      0.39        98
weighted avg       0.41      0.64      0.50        98
",0.0,0.391304347826087,35.0,0.0,0.6428571428571429,,0.37536235675559254,0.5700680272108843,0.5700680272108843,63.0,0.0,0.0
0.6428571428571429,0.23235585495959077,"              precision    recall  f1-score   support

         0.0       0.64      1.00      0.78        63
         1.0       0.00      0.00      0.00        35

    accuracy                           0.64        98
   macro avg       0.32      0.50      0.39        98
weighted avg       0.41      0.64      0.50        98
",0.0,0.391304347826087,35.0,0.0,0.6428571428571429,,0.3017022909846072,0.4408163265306122,0.4408163265306122,63.0,0.0,0.0
0.6428571428571429,0.22661304829291315,"              precision    recall  f1-score   support

         0.0       0.64      1.00      0.78        63
         1.0       0.00      0.00      0.00        35

    accuracy                           0.64        98
   macro avg       0.32      0.50      0.39        98
weighted avg       0.41      0.64      0.50        98
",0.0,0.391304347826087,35.0,0.0,0.6428571428571429,,0.5631119958583888,0.6916099773242632,0.6916099773242632,63.0,0.0,0.0
0.6326530612244898,0.2326828027501679,"              precision    recall  f1-score   support

         0.0       0.63      1.00      0.78        62
         1.0       0.00      0.00      0.00        36

    accuracy                           0.63        98
   macro avg       0.32      0.50      0.39        98
weighted avg       0.40      0.63      0.49        98
",0.0,0.3875,36.0,0.0,0.6326530612244898,,0.31359287744546865,0.4341397849462366,0.4341397849462366,62.0,0.0,0.0
0.6326530612244898,0.23285040429669823,"              precision    recall  f1-score   support

         0.0       0.63      1.00      0.78        62
         1.0       0.00      0.00      0.00        36

    accuracy                           0.63        98
   macro avg       0.32      0.50      0.39        98
weighted avg       0.40      0.63      0.49        98
",0.0,0.3875,36.0,0.0,0.6326530612244898,,0.30655092407135764,0.4265232974910394,0.4265232974910394,62.0,0.0,0.0
0.6326530612244898,0.23194929496814676,"              precision    recall  f1-score   support

         0.0       0.63      1.00      0.78        62
         1.0       0.00      0.00      0.00        36

    accuracy                           0.63        98
   macro avg       0.32      0.50      0.39        98
weighted avg       0.40      0.63      0.49        98
",0.0,0.3875,36.0,0.0,0.6326530612244898,,0.504537431173415,0.6335125448028673,0.6335125448028673,62.0,0.0,0.0
0.6391752577319587,0.2330194730961088,"              precision    recall  f1-score   support

         0.0       0.64      1.00      0.78        62
         1.0       0.00      0.00      0.00        35

    accuracy                           0.64        97
   macro avg       0.32      0.50      0.39        97
weighted avg       0.41      0.64      0.50        97
",0.0,0.38993710691823896,35.0,0.0,0.6391752577319587,,0.24335457412146488,0.24976958525345622,0.24976958525345622,62.0,0.0,0.0
