Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FP,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.6060606060606061,0.23898866070067,"              precision    recall  f1-score   support

         0.0       0.61      1.00      0.75        60
         1.0       0.00      0.00      0.00        39

    accuracy                           0.61        99
   macro avg       0.30      0.50      0.38        99
weighted avg       0.37      0.61      0.46        99
",0.0,0.37735849056603776,39.0,0.0,0.6060606060606061,,0.3508773277263519,0.39188034188034193,0.39188034188034193,60.0,1.0,0.0,0.0
0.6060606060606061,0.23879749855091073,"              precision    recall  f1-score   support

         0.0       0.61      1.00      0.75        60
         1.0       0.00      0.00      0.00        39

    accuracy                           0.61        99
   macro avg       0.30      0.50      0.38        99
weighted avg       0.37      0.61      0.46        99
",0.0,0.37735849056603776,39.0,0.0,0.6060606060606061,,0.38498052079488515,0.5337606837606838,0.5337606837606838,60.0,1.0,0.0,0.0
0.6060606060606061,0.23975276910869472,"              precision    recall  f1-score   support

         0.0       0.61      1.00      0.75        60
         1.0       0.00      0.00      0.00        39

    accuracy                           0.61        99
   macro avg       0.30      0.50      0.38        99
weighted avg       0.37      0.61      0.46        99
",0.0,0.37735849056603776,39.0,0.0,0.6060606060606061,,0.26603343231952287,0.22649572649572647,0.22649572649572647,60.0,1.0,0.0,0.0
0.6060606060606061,0.2382525739934993,"              precision    recall  f1-score   support

         0.0       0.61      1.00      0.75        60
         1.0       0.00      0.00      0.00        39

    accuracy                           0.61        99
   macro avg       0.30      0.50      0.38        99
weighted avg       0.37      0.61      0.46        99
",0.0,0.37735849056603776,39.0,0.0,0.6060606060606061,,0.8809802773116738,0.8974358974358975,0.8974358974358975,60.0,1.0,0.0,0.0
0.6060606060606061,0.2414548221836085,"              precision    recall  f1-score   support

         0.0       0.61      1.00      0.75        60
         1.0       0.00      0.00      0.00        39

    accuracy                           0.61        99
   macro avg       0.30      0.50      0.38        99
weighted avg       0.37      0.61      0.46        99
",0.0,0.37735849056603776,39.0,0.0,0.6060606060606061,,0.2475421013032705,0.14786324786324784,0.14786324786324784,60.0,1.0,0.0,0.0
0.5959595959595959,0.24118425330439758,"              precision    recall  f1-score   support

         0.0       0.60      1.00      0.75        59
         1.0       0.00      0.00      0.00        40

    accuracy                           0.60        99
   macro avg       0.30      0.50      0.37        99
weighted avg       0.36      0.60      0.45        99
",0.0,0.3734177215189873,40.0,0.0,0.5959595959595959,,0.36694328954575295,0.2822033898305084,0.2822033898305084,59.0,1.0,0.0,0.0
0.5959595959595959,0.24110855589855903,"              precision    recall  f1-score   support

         0.0       0.60      1.00      0.75        59
         1.0       0.00      0.00      0.00        40

    accuracy                           0.60        99
   macro avg       0.30      0.50      0.37        99
weighted avg       0.36      0.60      0.45        99
",0.0,0.3734177215189873,40.0,0.0,0.5959595959595959,,0.2839358541447111,0.2652542372881356,0.2652542372881356,59.0,1.0,0.0,0.0
0.6020408163265306,0.23951415349619967,"              precision    recall  f1-score   support

         0.0       0.60      1.00      0.75        59
         1.0       0.00      0.00      0.00        39

    accuracy                           0.60        98
   macro avg       0.30      0.50      0.38        98
weighted avg       0.36      0.60      0.45        98
",0.0,0.37579617834394907,39.0,0.0,0.6020408163265306,,0.602833479963947,0.642329421990439,0.642329421990439,59.0,1.0,0.0,0.0
0.6020408163265306,0.2401001112205892,"              precision    recall  f1-score   support

         0.0       0.60      1.00      0.75        59
         1.0       0.00      0.00      0.00        39

    accuracy                           0.60        98
   macro avg       0.30      0.50      0.38        98
weighted avg       0.36      0.60      0.45        98
",0.0,0.37579617834394907,39.0,0.0,0.6020408163265306,,0.35131089681697736,0.4880486744893524,0.4880486744893524,59.0,1.0,0.0,0.0
0.6020408163265306,0.24356769572042547,"              precision    recall  f1-score   support

         0.0       0.60      1.00      0.75        59
         1.0       0.00      0.00      0.00        39

    accuracy                           0.60        98
   macro avg       0.30      0.50      0.38        98
weighted avg       0.36      0.60      0.45        98
",0.0,0.37579617834394907,39.0,0.0,0.6020408163265306,,0.4751987005756011,0.4606692742285962,0.4606692742285962,59.0,1.0,0.0,0.0
