Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FP,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TP,TPR
0.5,0.4496450651717315,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        97
           1       0.00      0.00      0.00        97

    accuracy                           0.50       194
   macro avg       0.25      0.50      0.33       194
weighted avg       0.25      0.50      0.33       194
",0.0,0.3333333333333333,97.0,0.0,0.5,,0.6197810267309435,0.7719205016473589,0.7719205016473589,97.0,0.0,0.0
0.5,0.4603489262271121,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        97
           1       0.00      0.00      0.00        97

    accuracy                           0.50       194
   macro avg       0.25      0.50      0.33       194
weighted avg       0.25      0.50      0.33       194
",0.0,0.3333333333333333,97.0,0.0,0.5,,0.4400177984559021,0.48783080029758746,0.48783080029758746,97.0,0.0,0.0
0.5,0.4609478562496954,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        97
           1       0.00      0.00      0.00        97

    accuracy                           0.50       194
   macro avg       0.25      0.50      0.33       194
weighted avg       0.25      0.50      0.33       194
",0.0,0.3333333333333333,97.0,0.0,0.5,,0.36530787090498773,0.30768413221383784,0.30768413221383784,97.0,0.0,0.0
0.5,0.4583852118887556,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        97
           1       0.00      0.00      0.00        97

    accuracy                           0.50       194
   macro avg       0.25      0.50      0.33       194
weighted avg       0.25      0.50      0.33       194
",0.0,0.3333333333333333,97.0,0.0,0.5,,0.35456536092393653,0.2570942714422362,0.2570942714422362,97.0,0.0,0.0
0.5,0.45712752534238543,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        96
           1       0.00      0.00      0.00        96

    accuracy                           0.50       192
   macro avg       0.25      0.50      0.33       192
weighted avg       0.25      0.50      0.33       192
",0.0,0.3333333333333333,96.0,0.0,0.5,,0.5832005634298649,0.6988932291666666,0.6988932291666666,96.0,0.0,0.0
0.5,0.4642613080743847,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        96
           1       0.00      0.00      0.00        96

    accuracy                           0.50       192
   macro avg       0.25      0.50      0.33       192
weighted avg       0.25      0.50      0.33       192
",0.0,0.3333333333333333,96.0,0.0,0.5,,0.3967062592888061,0.38888888888888884,0.38888888888888884,96.0,0.0,0.0
0.5,0.4628990246722326,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        96
           1       0.00      0.00      0.00        96

    accuracy                           0.50       192
   macro avg       0.25      0.50      0.33       192
weighted avg       0.25      0.50      0.33       192
",0.0,0.3333333333333333,96.0,0.0,0.5,,0.33814471771947674,0.1820746527777778,0.1820746527777778,96.0,0.0,0.0
0.5,0.4642839807604726,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        96
           1       0.00      0.00      0.00        96

    accuracy                           0.50       192
   macro avg       0.25      0.50      0.33       192
weighted avg       0.25      0.50      0.33       192
",0.0,0.3333333333333333,96.0,0.0,0.5,,0.39654117892306345,0.3384331597222222,0.3384331597222222,96.0,0.0,0.0
0.5,0.4274690168841082,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        96
           1       0.00      0.00      0.00        96

    accuracy                           0.50       192
   macro avg       0.25      0.50      0.33       192
weighted avg       0.25      0.50      0.33       192
",0.0,0.3333333333333333,96.0,0.0,0.5,,0.5820061818325317,0.7548828125000001,0.7548828125000001,96.0,0.0,0.0
0.5,0.4604529322103243,"              precision    recall  f1-score   support

           0       0.50      1.00      0.67        96
           1       0.00      0.00      0.00        96

    accuracy                           0.50       192
   macro avg       0.25      0.50      0.33       192
weighted avg       0.25      0.50      0.33       192
",0.0,0.3333333333333333,96.0,0.0,0.5,,0.3417928731314207,0.20182291666666669,0.20182291666666669,96.0,0.0,0.0
