Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FP,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.13725490196078433,0.28000918678537307,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        88
         1.0       0.14      1.00      0.24        14

    accuracy                           0.14       102
   macro avg       0.07      0.50      0.12       102
weighted avg       0.02      0.14      0.03       102
",0.0,0.12068965517241381,0.0,88.0,,0.13725490196078433,0.09876112047515478,0.32305194805194803,0.32305194805194803,0.0,0.0,14.0,1.0
0.13725490196078433,0.27460298478212863,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        88
         1.0       0.14      1.00      0.24        14

    accuracy                           0.14       102
   macro avg       0.07      0.50      0.12       102
weighted avg       0.02      0.14      0.03       102
",0.0,0.12068965517241381,0.0,88.0,,0.13725490196078433,0.09649014922881727,0.3344155844155844,0.3344155844155844,0.0,0.0,14.0,1.0
0.13725490196078433,0.2665477469445234,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        88
         1.0       0.14      1.00      0.24        14

    accuracy                           0.14       102
   macro avg       0.07      0.50      0.12       102
weighted avg       0.02      0.14      0.03       102
",0.0,0.12068965517241381,0.0,88.0,,0.13725490196078433,0.2512819004841256,0.6696428571428572,0.6696428571428572,0.0,0.0,14.0,1.0
0.13725490196078433,0.25127980678047573,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        88
         1.0       0.14      1.00      0.24        14

    accuracy                           0.14       102
   macro avg       0.07      0.50      0.12       102
weighted avg       0.02      0.14      0.03       102
",0.0,0.12068965517241381,0.0,88.0,,0.13725490196078433,0.6475921195867803,0.8214285714285714,0.8214285714285714,0.0,0.0,14.0,1.0
0.12871287128712872,0.2522260810992315,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        88
         1.0       0.13      1.00      0.23        13

    accuracy                           0.13       101
   macro avg       0.06      0.50      0.11       101
weighted avg       0.02      0.13      0.03       101
",0.0,0.11403508771929824,0.0,88.0,,0.12871287128712872,0.8111258453176364,0.9379370629370629,0.9379370629370629,0.0,0.0,13.0,1.0
0.12871287128712872,0.25,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        88
         1.0       0.13      1.00      0.23        13

    accuracy                           0.13       101
   macro avg       0.06      0.50      0.11       101
weighted avg       0.02      0.13      0.03       101
",0.0,0.11403508771929824,0.0,88.0,,0.12871287128712872,0.5643564356435644,0.5,0.5,0.0,0.0,13.0,1.0
0.8613861386138614,0.25,"              precision    recall  f1-score   support

         0.0       0.93      0.91      0.92        88
         1.0       0.47      0.54      0.50        13

    accuracy                           0.86       101
   macro avg       0.70      0.72      0.71       101
weighted avg       0.87      0.86      0.87       101
",0.42001640689089415,0.7097701149425287,6.0,8.0,0.9302325581395349,0.4666666666666667,0.5643564356435644,0.5,0.5,80.0,0.9090909090909091,7.0,0.5384615384615384
0.8712871287128713,0.23307682657490453,"              precision    recall  f1-score   support

         0.0       0.87      1.00      0.93        88
         1.0       0.00      0.00      0.00        13

    accuracy                           0.87       101
   macro avg       0.44      0.50      0.47       101
weighted avg       0.76      0.87      0.81       101
",0.0,0.46560846560846564,13.0,0.0,0.8712871287128713,,0.09209417875667253,0.35402097902097907,0.35402097902097907,88.0,1.0,0.0,0.0
0.8712871287128713,0.22470439789077162,"              precision    recall  f1-score   support

         0.0       0.87      1.00      0.93        88
         1.0       0.00      0.00      0.00        13

    accuracy                           0.87       101
   macro avg       0.44      0.50      0.47       101
weighted avg       0.76      0.87      0.81       101
",0.0,0.46560846560846564,13.0,0.0,0.8712871287128713,,0.22258105081199697,0.5944055944055944,0.5944055944055944,88.0,1.0,0.0,0.0
0.8712871287128713,0.20508919077577095,"              precision    recall  f1-score   support

         0.0       0.87      1.00      0.93        88
         1.0       0.00      0.00      0.00        13

    accuracy                           0.87       101
   macro avg       0.44      0.50      0.47       101
weighted avg       0.76      0.87      0.81       101
",0.0,0.46560846560846564,13.0,0.0,0.8712871287128713,,0.1110153405201974,0.40646853146853146,0.40646853146853146,88.0,1.0,0.0,0.0
