Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FNR,FP,FPR,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.5825242718446602,0.2651767237553761,"              precision    recall  f1-score   support

         0.0       1.00      0.46      0.63        80
         1.0       0.35      1.00      0.52        23

    accuracy                           0.58       103
   macro avg       0.67      0.73      0.57       103
weighted avg       0.85      0.58      0.61       103
",0.2776056108302071,0.574666282531451,0.0,0.0,43.0,0.5375,1.0,0.3484848484848485,0.6938515322070831,0.8125,0.8125,37.0,0.4625,23.0,1.0
0.5436893203883495,0.29357717169955994,"              precision    recall  f1-score   support

         0.0       0.97      0.42      0.59        80
         1.0       0.32      0.96      0.48        23

    accuracy                           0.54       103
   macro avg       0.65      0.69      0.54       103
weighted avg       0.83      0.54      0.57       103
",0.22481985588470776,0.5374104156712853,1.0,0.043478260869565216,46.0,0.575,0.9714285714285714,0.3235294117647059,0.6561809057841673,0.7176630434782609,0.7176630434782609,34.0,0.425,22.0,0.9565217391304348
0.6116504854368932,0.2633469538988657,"              precision    recall  f1-score   support

         0.0       1.00      0.50      0.67        80
         1.0       0.37      1.00      0.53        23

    accuracy                           0.61       103
   macro avg       0.68      0.75      0.60       103
weighted avg       0.86      0.61      0.64       103
",0.3087248322147651,0.6007751937984496,0.0,0.0,40.0,0.5,1.0,0.36507936507936506,0.5366378435432144,0.6880434782608695,0.6880434782608695,40.0,0.5,23.0,1.0
0.5922330097087378,0.28160751165110887,"              precision    recall  f1-score   support

         0.0       1.00      0.47      0.64        80
         1.0       0.35      1.00      0.52        23

    accuracy                           0.59       103
   macro avg       0.68      0.74      0.58       103
weighted avg       0.86      0.59      0.62       103
",0.2877839973658215,0.583397534668721,0.0,0.0,42.0,0.525,1.0,0.35384615384615387,0.5417796162647421,0.6625,0.6625,38.0,0.475,23.0,1.0
0.6310679611650486,0.254466827149467,"              precision    recall  f1-score   support

         0.0       1.00      0.53      0.69        80
         1.0       0.38      1.00      0.55        23

    accuracy                           0.63       103
   macro avg       0.69      0.76      0.62       103
weighted avg       0.86      0.63      0.66       103
",0.3304823811152925,0.6180718188914911,0.0,0.0,38.0,0.475,1.0,0.3770491803278688,0.30778985507246376,0.6339673913043478,0.6339673913043478,42.0,0.525,23.0,1.0
0.6019417475728155,0.27727977841776064,"              precision    recall  f1-score   support

         0.0       1.00      0.49      0.66        80
         1.0       0.36      1.00      0.53        23

    accuracy                           0.60       103
   macro avg       0.68      0.74      0.59       103
weighted avg       0.86      0.60      0.63       103
",0.29815522685723783,0.5920989085289288,0.0,0.0,41.0,0.5125,1.0,0.359375,0.636754930805274,0.7415760869565218,0.7415760869565218,39.0,0.4875,23.0,1.0
0.5882352941176471,0.26763738320387437,"              precision    recall  f1-score   support

         0.0       1.00      0.47      0.64        80
         1.0       0.34      1.00      0.51        22

    accuracy                           0.59       102
   macro avg       0.67      0.74      0.58       102
weighted avg       0.86      0.59      0.62       102
",0.28072531900604436,0.5778478517934569,0.0,0.0,42.0,0.525,1.0,0.34375,0.6964285714285714,0.7875,0.7875,38.0,0.475,22.0,1.0
0.6176470588235294,0.26237818460529144,"              precision    recall  f1-score   support

         0.0       1.00      0.51      0.68        80
         1.0       0.36      1.00      0.53        22

    accuracy                           0.62       102
   macro avg       0.68      0.76      0.60       102
weighted avg       0.86      0.62      0.65       102
",0.31200276720857834,0.6039032161704669,0.0,0.0,39.0,0.4875,1.0,0.36065573770491804,0.6864406779661016,0.76875,0.76875,41.0,0.5125,22.0,1.0
0.6470588235294118,0.25173023840779285,"              precision    recall  f1-score   support

         0.0       1.00      0.54      0.70        79
         1.0       0.39      1.00      0.56        23

    accuracy                           0.65       102
   macro avg       0.69      0.77      0.63       102
weighted avg       0.86      0.65      0.67       102
",0.35008849557522126,0.6329468212714914,0.0,0.0,36.0,0.45569620253164556,1.0,0.3898305084745763,0.6982758620689655,0.7784810126582279,0.7784810126582279,43.0,0.5443037974683544,23.0,1.0
0.5980392156862745,0.2741684550823555,"              precision    recall  f1-score   support

         0.0       1.00      0.48      0.65        79
         1.0       0.36      1.00      0.53        23

    accuracy                           0.60       102
   macro avg       0.68      0.74      0.59       102
weighted avg       0.86      0.60      0.62       102
",0.29477234401349073,0.5891541408782788,0.0,0.0,41.0,0.5189873417721519,1.0,0.359375,0.6825396825396826,0.7468354430379747,0.7468354430379747,38.0,0.4810126582278481,23.0,1.0
