Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FNR,FP,FPR,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.6060606060606061,0.21533594805964196,"              precision    recall  f1-score   support

         0.0       0.61      1.00      0.75        60
         1.0       0.00      0.00      0.00        39

    accuracy                           0.61        99
   macro avg       0.30      0.50      0.38        99
weighted avg       0.37      0.61      0.46        99
",0.0,0.37735849056603776,39.0,1.0,0.0,0.0,0.6060606060606061,,0.6192209705701588,0.6820512820512821,0.6820512820512821,60.0,1.0,0.0,0.0
0.6363636363636364,0.24755971076816957,"              precision    recall  f1-score   support

         0.0       1.00      0.40      0.57        60
         1.0       0.52      1.00      0.68        39

    accuracy                           0.64        99
   macro avg       0.76      0.70      0.63        99
weighted avg       0.81      0.64      0.62        99
",0.3443708609271523,0.6278195488721805,0.0,0.0,36.0,0.6,1.0,0.52,0.76,0.7000000000000001,0.7000000000000001,24.0,0.4,39.0,1.0
0.6464646464646465,0.24279434709644,"              precision    recall  f1-score   support

         0.0       1.00      0.42      0.59        60
         1.0       0.53      1.00      0.69        39

    accuracy                           0.65        99
   macro avg       0.76      0.71      0.64        99
weighted avg       0.81      0.65      0.63        99
",0.36011080332409984,0.6392503904216553,0.0,0.0,35.0,0.5833333333333334,1.0,0.527027027027027,0.7635135135135135,0.7083333333333333,0.7083333333333333,25.0,0.4166666666666667,39.0,1.0
0.43434343434343436,0.33929810905265995,"              precision    recall  f1-score   support

         0.0       0.56      0.32      0.40        60
         1.0       0.37      0.62      0.46        39

    accuracy                           0.43        99
   macro avg       0.46      0.47      0.43        99
weighted avg       0.48      0.43      0.43        99
",-0.06084959816303104,0.4328968903436989,15.0,0.38461538461538464,41.0,0.6833333333333333,0.5588235294117647,0.36923076923076925,0.5881544737313968,0.532051282051282,0.532051282051282,19.0,0.31666666666666665,24.0,0.6153846153846154
0.6262626262626263,0.24818413049097376,"              precision    recall  f1-score   support

         0.0       1.00      0.38      0.55        60
         1.0       0.51      1.00      0.68        39

    accuracy                           0.63        99
   macro avg       0.76      0.69      0.62        99
weighted avg       0.81      0.63      0.60        99
",0.32875206157229253,0.6162388685175485,0.0,0.0,37.0,0.6166666666666667,1.0,0.5131578947368421,0.7293681641507729,0.6867521367521368,0.6867521367521368,23.0,0.38333333333333336,39.0,1.0
0.6363636363636364,0.24098842743261858,"              precision    recall  f1-score   support

         0.0       1.00      0.39      0.56        59
         1.0       0.53      1.00      0.69        40

    accuracy                           0.64        99
   macro avg       0.76      0.69      0.63        99
weighted avg       0.81      0.64      0.61        99
",0.3404885270170245,0.6253153910849454,0.0,0.0,36.0,0.6101694915254238,1.0,0.5263157894736842,0.773972602739726,0.7203389830508475,0.7203389830508475,23.0,0.3898305084745763,40.0,1.0
0.48484848484848486,0.3056641859763738,"              precision    recall  f1-score   support

         0.0       0.65      0.29      0.40        59
         1.0       0.42      0.78      0.55        40

    accuracy                           0.48        99
   macro avg       0.54      0.53      0.47        99
weighted avg       0.56      0.48      0.46        99
",0.05573218627267629,0.4743362831858407,9.0,0.225,42.0,0.711864406779661,0.6538461538461539,0.4246575342465753,0.6569922991610053,0.5705508474576271,0.5705508474576271,17.0,0.288135593220339,31.0,0.775
0.673469387755102,0.23258536049293482,"              precision    recall  f1-score   support

         0.0       1.00      0.46      0.63        59
         1.0       0.55      1.00      0.71        39

    accuracy                           0.67        98
   macro avg       0.77      0.73      0.67        98
weighted avg       0.82      0.67      0.66        98
",0.4017550553223961,0.6684989429175476,0.0,0.0,32.0,0.5423728813559322,1.0,0.5492957746478874,0.6409000266930457,0.6784006953498478,0.6784006953498478,27.0,0.4576271186440678,39.0,1.0
0.5612244897959183,0.285231730251786,"              precision    recall  f1-score   support

         0.0       1.00      0.27      0.43        59
         1.0       0.48      1.00      0.64        39

    accuracy                           0.56        98
   macro avg       0.74      0.64      0.54        98
weighted avg       0.79      0.56      0.51        98
",0.22848773343097772,0.5356473829201102,0.0,0.0,43.0,0.7288135593220338,1.0,0.47560975609756095,0.7378048780487805,0.6355932203389831,0.6355932203389831,16.0,0.2711864406779661,39.0,1.0
0.6428571428571429,0.22899530598202492,"              precision    recall  f1-score   support

         0.0       1.00      0.41      0.58        59
         1.0       0.53      1.00      0.69        39

    accuracy                           0.64        98
   macro avg       0.76      0.70      0.63        98
weighted avg       0.81      0.64      0.62        98
",0.3530743115805357,0.6342893698688559,0.0,0.0,35.0,0.5932203389830508,1.0,0.527027027027027,0.743283928215435,0.7720556279878313,0.7720556279878313,24.0,0.4067796610169492,39.0,1.0
