Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FNR,FP,FPR,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.6039603960396039,0.26280670743850604,"              precision    recall  f1-score   support

         0.0       1.00      0.43      0.60        70
         1.0       0.44      1.00      0.61        31

    accuracy                           0.60       101
   macro avg       0.72      0.71      0.60       101
weighted avg       0.83      0.60      0.60       101
",0.3152542372881356,0.603921568627451,0.0,0.0,40.0,0.5714285714285714,1.0,0.43661971830985913,0.7384615384615385,0.7571428571428571,0.7571428571428571,30.0,0.42857142857142855,31.0,1.0
0.52,0.30046954345917487,"              precision    recall  f1-score   support

         0.0       1.00      0.31      0.48        70
         1.0       0.38      1.00      0.56        30

    accuracy                           0.52       100
   macro avg       0.69      0.66      0.52       100
weighted avg       0.82      0.52      0.50       100
",0.21568627450980393,0.5169082125603865,0.0,0.0,48.0,0.6857142857142857,1.0,0.38461538461538464,0.7083333333333334,0.7,0.7,22.0,0.3142857142857143,30.0,1.0
0.48,0.3216382646579213,"              precision    recall  f1-score   support

         0.0       1.00      0.26      0.41        70
         1.0       0.37      1.00      0.54        30

    accuracy                           0.48       100
   macro avg       0.68      0.63      0.47       100
weighted avg       0.81      0.48      0.45       100
",0.1719745222929936,0.4724025974025974,0.0,0.0,52.0,0.7428571428571429,1.0,0.36585365853658536,0.689873417721519,0.65,0.65,18.0,0.2571428571428571,30.0,1.0
0.47,0.30124174107585594,"              precision    recall  f1-score   support

         0.0       0.70      0.43      0.53        70
         1.0       0.30      0.57      0.39        30

    accuracy                           0.47       100
   macro avg       0.50      0.50      0.46       100
weighted avg       0.58      0.47      0.49       100
",-0.0037878787878788955,0.46088902451429153,13.0,0.43333333333333335,40.0,0.5714285714285714,0.6976744186046512,0.2982456140350877,0.5267656937902226,0.5928571428571429,0.5928571428571429,30.0,0.42857142857142855,17.0,0.5666666666666667
0.52,0.3044032341452403,"              precision    recall  f1-score   support

         0.0       1.00      0.31      0.48        70
         1.0       0.38      1.00      0.56        30

    accuracy                           0.52       100
   macro avg       0.69      0.66      0.52       100
weighted avg       0.82      0.52      0.50       100
",0.21568627450980393,0.5169082125603865,0.0,0.0,48.0,0.6857142857142857,1.0,0.38461538461538464,0.6948051948051948,0.6642857142857144,0.6642857142857144,22.0,0.3142857142857143,30.0,1.0
0.61,0.2615983606887795,"              precision    recall  f1-score   support

         0.0       1.00      0.43      0.61        69
         1.0       0.44      1.00      0.61        31

    accuracy                           0.61       100
   macro avg       0.72      0.72      0.61       100
weighted avg       0.83      0.61      0.61       100
",0.32291666666666663,0.60996099609961,0.0,0.0,39.0,0.5652173913043478,1.0,0.44285714285714284,0.7214285714285714,0.7173913043478262,0.7173913043478262,30.0,0.43478260869565216,31.0,1.0
0.51,0.303597035935638,"              precision    recall  f1-score   support

         0.0       1.00      0.29      0.45        69
         1.0       0.39      1.00      0.56        31

    accuracy                           0.51       100
   macro avg       0.69      0.64      0.50       100
weighted avg       0.81      0.51      0.48       100
",0.2019543973941369,0.5039983804028748,0.0,0.0,49.0,0.7101449275362319,1.0,0.3875,0.7066666666666667,0.6811594202898551,0.6811594202898551,20.0,0.2898550724637681,31.0,1.0
0.49,0.3165345666945163,"              precision    recall  f1-score   support

         0.0       1.00      0.26      0.41        69
         1.0       0.38      1.00      0.55        31

    accuracy                           0.49       100
   macro avg       0.69      0.63      0.48       100
weighted avg       0.81      0.49      0.46       100
",0.1795366795366795,0.4812328349099787,0.0,0.0,51.0,0.7391304347826086,1.0,0.3780487804878049,0.6987179487179487,0.6594202898550724,0.6594202898550724,18.0,0.2608695652173913,31.0,1.0
0.52,0.3028459314604341,"              precision    recall  f1-score   support

         0.0       1.00      0.30      0.47        69
         1.0       0.39      1.00      0.56        31

    accuracy                           0.52       100
   macro avg       0.70      0.65      0.52       100
weighted avg       0.81      0.52      0.50       100
",0.2133726647000983,0.5151515151515151,0.0,0.0,48.0,0.6956521739130435,1.0,0.3924050632911392,0.7066666666666667,0.6811594202898551,0.6811594202898551,21.0,0.30434782608695654,31.0,1.0
0.58,0.2749875627135835,"              precision    recall  f1-score   support

         0.0       1.00      0.39      0.56        69
         1.0       0.42      1.00      0.60        31

    accuracy                           0.58       100
   macro avg       0.71      0.70      0.58       100
weighted avg       0.82      0.58      0.57       100
",0.28498467824310514,0.5793269230769231,0.0,0.0,42.0,0.6086956521739131,1.0,0.4246575342465753,0.5163274285871432,0.7115474520804114,0.7115474520804114,27.0,0.391304347826087,31.0,1.0
