Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FNR,FP,FPR,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.5544554455445545,0.23938259976119097,"              precision    recall  f1-score   support

         0.0       1.00      0.54      0.70        97
         1.0       0.08      1.00      0.15         4

    accuracy                           0.55       101
   macro avg       0.54      0.77      0.42       101
weighted avg       0.96      0.55      0.68       101
",0.08385406168111276,0.42446498670381155,0.0,0.0,45.0,0.4639175257731959,1.0,0.08163265306122448,0.044444444444444446,0.7319587628865979,0.7319587628865979,52.0,0.5360824742268041,4.0,1.0
0.49504950495049505,0.3124037452789022,"              precision    recall  f1-score   support

         0.0       0.98      0.48      0.65        97
         1.0       0.06      0.75      0.11         4

    accuracy                           0.50       101
   macro avg       0.52      0.62      0.38       101
weighted avg       0.94      0.50      0.63       101
",0.03412713294580916,0.37676950998185116,1.0,0.25,50.0,0.5154639175257731,0.9791666666666666,0.05660377358490566,0.41010264744930697,0.6030927835051547,0.6030927835051547,47.0,0.4845360824742268,3.0,0.75
0.693069306930693,0.2062529672302513,"              precision    recall  f1-score   support

         0.0       1.00      0.68      0.81        97
         1.0       0.11      1.00      0.21         4

    accuracy                           0.69       101
   macro avg       0.56      0.84      0.51       101
weighted avg       0.96      0.69      0.79       101
",0.1443017217819077,0.5074720780242252,0.0,0.0,31.0,0.31958762886597936,1.0,0.11428571428571428,0.4691558441558441,0.8840206185567011,0.8840206185567011,66.0,0.6804123711340206,4.0,1.0
0.49504950495049505,0.30711546059508743,"              precision    recall  f1-score   support

         0.0       1.00      0.47      0.64        97
         1.0       0.07      1.00      0.14         4

    accuracy                           0.50       101
   macro avg       0.54      0.74      0.39       101
weighted avg       0.96      0.50      0.62       101
",0.06667874614966485,0.3894749318478132,0.0,0.0,51.0,0.5257731958762887,1.0,0.07272727272727272,0.4207532861476238,0.7396907216494846,0.7396907216494846,46.0,0.4742268041237113,4.0,1.0
0.6237623762376238,0.24602807394100396,"              precision    recall  f1-score   support

         0.0       1.00      0.60      0.75        96
         1.0       0.12      1.00      0.21         5

    accuracy                           0.62       101
   macro avg       0.56      0.80      0.48       101
weighted avg       0.96      0.62      0.73       101
",0.13128112267994574,0.4807900432900433,0.0,0.0,38.0,0.3958333333333333,1.0,0.11627906976744186,0.4728011825572801,0.8114583333333334,0.8114583333333334,58.0,0.6041666666666666,5.0,1.0
0.7722772277227723,0.18792732997909575,"              precision    recall  f1-score   support

         0.0       0.99      0.77      0.87        96
         1.0       0.15      0.80      0.26         5

    accuracy                           0.77       101
   macro avg       0.57      0.79      0.56       101
weighted avg       0.95      0.77      0.84       101
",0.19087425983977713,0.561780796076212,1.0,0.2,22.0,0.22916666666666666,0.9866666666666667,0.15384615384615385,0.5481888481888482,0.9125,0.9125,74.0,0.7708333333333334,4.0,0.8
0.7920792079207921,0.22137393862928162,"              precision    recall  f1-score   support

         0.0       0.99      0.79      0.88        96
         1.0       0.17      0.80      0.28         5

    accuracy                           0.79       101
   macro avg       0.58      0.80      0.58       101
weighted avg       0.95      0.79      0.85       101
",0.21123094087021188,0.5772373928642615,1.0,0.2,20.0,0.20833333333333334,0.987012987012987,0.16666666666666666,0.49276729559748433,0.8458333333333333,0.8458333333333333,76.0,0.7916666666666666,4.0,0.8
0.5346534653465347,0.2910759492324168,"              precision    recall  f1-score   support

         0.0       1.00      0.51      0.68        96
         1.0       0.10      1.00      0.18         5

    accuracy                           0.53       101
   macro avg       0.55      0.76      0.43       101
weighted avg       0.96      0.53      0.65       101
",0.09356501814015661,0.42565033272837266,0.0,0.0,47.0,0.4895833333333333,1.0,0.09615384615384616,0.45216857610474626,0.7270833333333334,0.7270833333333334,49.0,0.5104166666666666,5.0,1.0
0.58,0.28474260795005807,"              precision    recall  f1-score   support

         0.0       0.95      0.59      0.73        96
         1.0       0.03      0.25      0.05         4

    accuracy                           0.58       100
   macro avg       0.49      0.42      0.39       100
weighted avg       0.91      0.58      0.70       100
",-0.02941176470588247,0.3881118881118881,3.0,0.75,39.0,0.40625,0.95,0.025,0.15733056460009925,0.47395833333333337,0.47395833333333337,57.0,0.59375,1.0,0.25
0.58,0.2833811816016003,"              precision    recall  f1-score   support

         0.0       0.98      0.57      0.72        96
         1.0       0.07      0.75      0.12         4

    accuracy                           0.58       100
   macro avg       0.53      0.66      0.42       100
weighted avg       0.95      0.58      0.70       100
",0.055755395683453335,0.4243421052631579,1.0,0.25,41.0,0.4270833333333333,0.9821428571428571,0.06818181818181818,0.4185168997668997,0.72265625,0.72265625,55.0,0.5729166666666666,3.0,0.75
