Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FNR,FP,FPR,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.6633663366336634,0.24204224311870992,"              precision    recall  f1-score   support

         0.0       1.00      0.51      0.68        70
         1.0       0.48      1.00      0.65        31

    accuracy                           0.66       101
   macro avg       0.74      0.76      0.66       101
weighted avg       0.84      0.66      0.67       101
",0.39392869749382275,0.6625393081761006,0.0,0.0,34.0,0.4857142857142857,1.0,0.47692307692307695,0.7421875,0.7642857142857143,0.7642857142857143,36.0,0.5142857142857142,31.0,1.0
0.57,0.28439564475417234,"              precision    recall  f1-score   support

         0.0       1.00      0.39      0.56        70
         1.0       0.41      1.00      0.58        30

    accuracy                           0.57       100
   macro avg       0.71      0.69      0.57       100
weighted avg       0.82      0.57      0.56       100
",0.2736486486486487,0.5696126513862476,0.0,0.0,43.0,0.6142857142857143,1.0,0.410958904109589,0.7083333333333334,0.7,0.7,27.0,0.38571428571428573,30.0,1.0
0.5,0.31578146627951453,"              precision    recall  f1-score   support

         0.0       1.00      0.29      0.44        70
         1.0       0.38      1.00      0.55        30

    accuracy                           0.50       100
   macro avg       0.69      0.64      0.49       100
weighted avg       0.81      0.50      0.47       100
",0.19354838709677424,0.4949494949494949,0.0,0.0,50.0,0.7142857142857143,1.0,0.375,0.689873417721519,0.65,0.65,20.0,0.2857142857142857,30.0,1.0
0.48,0.31253457300151777,"              precision    recall  f1-score   support

         0.0       0.70      0.44      0.54        70
         1.0       0.30      0.57      0.40        30

    accuracy                           0.48       100
   macro avg       0.50      0.50      0.47       100
weighted avg       0.58      0.48      0.50       100
",0.007633587786259666,0.46960424316605465,13.0,0.43333333333333335,39.0,0.5571428571428572,0.7045454545454546,0.30357142857142855,0.4960153071539053,0.5719047619047619,0.5719047619047619,31.0,0.44285714285714284,17.0,0.5666666666666667
0.53,0.3010525230202466,"              precision    recall  f1-score   support

         0.0       1.00      0.33      0.49        70
         1.0       0.39      1.00      0.56        30

    accuracy                           0.53       100
   macro avg       0.69      0.66      0.53       100
weighted avg       0.82      0.53      0.51       100
",0.22697368421052633,0.5276856597326902,0.0,0.0,47.0,0.6714285714285714,1.0,0.38961038961038963,0.6948051948051948,0.6642857142857144,0.6642857142857144,23.0,0.32857142857142857,30.0,1.0
0.61,0.260515157101203,"              precision    recall  f1-score   support

         0.0       1.00      0.43      0.61        69
         1.0       0.44      1.00      0.61        31

    accuracy                           0.61       100
   macro avg       0.72      0.72      0.61       100
weighted avg       0.83      0.61      0.61       100
",0.32291666666666663,0.60996099609961,0.0,0.0,39.0,0.5652173913043478,1.0,0.44285714285714284,0.7214285714285714,0.717391304347826,0.717391304347826,30.0,0.43478260869565216,31.0,1.0
0.53,0.2903245464213079,"              precision    recall  f1-score   support

         0.0       1.00      0.32      0.48        69
         1.0       0.40      1.00      0.57        31

    accuracy                           0.53       100
   macro avg       0.70      0.66      0.53       100
weighted avg       0.81      0.53      0.51       100
",0.22493403693931402,0.5261619114830124,0.0,0.0,47.0,0.6811594202898551,1.0,0.3974358974358974,0.7123287671232876,0.6956521739130435,0.6956521739130435,22.0,0.3188405797101449,31.0,1.0
0.53,0.305218263116034,"              precision    recall  f1-score   support

         0.0       1.00      0.32      0.48        69
         1.0       0.40      1.00      0.57        31

    accuracy                           0.53       100
   macro avg       0.70      0.66      0.53       100
weighted avg       0.81      0.53      0.51       100
",0.22493403693931402,0.5261619114830124,0.0,0.0,47.0,0.6811594202898551,1.0,0.3974358974358974,0.6987179487179487,0.6594202898550724,0.6594202898550724,22.0,0.3188405797101449,31.0,1.0
0.54,0.2983340772581404,"              precision    recall  f1-score   support

         0.0       1.00      0.33      0.50        69
         1.0       0.40      1.00      0.57        31

    accuracy                           0.54       100
   macro avg       0.70      0.67      0.54       100
weighted avg       0.81      0.54      0.52       100
",0.23664122137404586,0.537037037037037,0.0,0.0,46.0,0.6666666666666666,1.0,0.4025974025974026,0.7012987012987013,0.6666666666666666,0.6666666666666666,23.0,0.3333333333333333,31.0,1.0
0.61,0.26339881213080757,"              precision    recall  f1-score   support

         0.0       0.97      0.45      0.61        69
         1.0       0.44      0.97      0.61        31

    accuracy                           0.61       100
   macro avg       0.70      0.71      0.61       100
weighted avg       0.81      0.61      0.61       100
",0.31386347642505286,0.60996099609961,1.0,0.03225806451612903,38.0,0.5507246376811594,0.96875,0.4411764705882353,0.7117055798476474,0.7157550257129499,0.7157550257129499,31.0,0.4492753623188406,30.0,0.967741935483871
