Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FNR,FP,FPR,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.6458333333333334,0.2400136943934743,"              precision    recall  f1-score   support

         0.0       1.00      0.33      0.50        51
         1.0       0.57      1.00      0.73        45

    accuracy                           0.65        96
   macro avg       0.78      0.67      0.61        96
weighted avg       0.80      0.65      0.61        96
",0.3191489361702128,0.6129032258064517,0.0,0.0,34.0,0.6666666666666666,1.0,0.569620253164557,0.7884615384615384,0.676470588235294,0.676470588235294,17.0,0.3333333333333333,45.0,1.0
0.6041666666666666,0.2637036643105275,"              precision    recall  f1-score   support

         0.0       1.00      0.27      0.42        52
         1.0       0.54      1.00      0.70        44

    accuracy                           0.60        96
   macro avg       0.77      0.63      0.56        96
weighted avg       0.79      0.60      0.55        96
",0.2524590163934426,0.5613275613275613,0.0,0.0,38.0,0.7307692307692307,1.0,0.5365853658536586,0.7682926829268293,0.6346153846153847,0.6346153846153847,14.0,0.2692307692307692,44.0,1.0
0.6041666666666666,0.2611911460442589,"              precision    recall  f1-score   support

         0.0       1.00      0.27      0.42        52
         1.0       0.54      1.00      0.70        44

    accuracy                           0.60        96
   macro avg       0.77      0.63      0.56        96
weighted avg       0.79      0.60      0.55        96
",0.2524590163934426,0.5613275613275613,0.0,0.0,38.0,0.7307692307692307,1.0,0.5365853658536586,0.7716049382716049,0.6442307692307693,0.6442307692307693,14.0,0.2692307692307692,44.0,1.0
0.59375,0.2464458587535668,"              precision    recall  f1-score   support

         0.0       0.64      0.58      0.61        52
         1.0       0.55      0.61      0.58        44

    accuracy                           0.59        96
   macro avg       0.59      0.60      0.59        96
weighted avg       0.60      0.59      0.59        96
",0.18890814558058933,0.5933528836754642,17.0,0.38636363636363635,22.0,0.4230769230769231,0.6382978723404256,0.5510204081632653,0.7103481624758221,0.7036713286713286,0.7036713286713286,30.0,0.5769230769230769,27.0,0.6136363636363636
0.625,0.2524608439916998,"              precision    recall  f1-score   support

         0.0       1.00      0.31      0.47        52
         1.0       0.55      1.00      0.71        44

    accuracy                           0.62        96
   macro avg       0.78      0.65      0.59        96
weighted avg       0.79      0.62      0.58        96
",0.2894736842105263,0.5901328273244781,0.0,0.0,36.0,0.6923076923076923,1.0,0.55,0.775,0.6538461538461539,0.6538461538461539,16.0,0.3076923076923077,44.0,1.0
0.6666666666666666,0.23287174674500002,"              precision    recall  f1-score   support

         0.0       1.00      0.38      0.56        52
         1.0       0.58      1.00      0.73        44

    accuracy                           0.67        96
   macro avg       0.79      0.69      0.64        96
weighted avg       0.81      0.67      0.64        96
",0.36423841059602646,0.6444444444444445,0.0,0.0,32.0,0.6153846153846154,1.0,0.5789473684210527,0.7894736842105263,0.6923076923076923,0.6923076923076923,20.0,0.38461538461538464,44.0,1.0
0.625,0.25014339860066964,"              precision    recall  f1-score   support

         0.0       1.00      0.31      0.47        52
         1.0       0.55      1.00      0.71        44

    accuracy                           0.62        96
   macro avg       0.78      0.65      0.59        96
weighted avg       0.79      0.62      0.58        96
",0.2894736842105263,0.5901328273244781,0.0,0.0,36.0,0.6923076923076923,1.0,0.55,0.7784810126582278,0.6634615384615384,0.6634615384615384,16.0,0.3076923076923077,44.0,1.0
0.6770833333333334,0.22102973087587618,"              precision    recall  f1-score   support

         0.0       1.00      0.40      0.58        52
         1.0       0.59      1.00      0.74        44

    accuracy                           0.68        96
   macro avg       0.79      0.70      0.66        96
weighted avg       0.81      0.68      0.65        96
",0.3830845771144279,0.6574191320363763,0.0,0.0,31.0,0.5961538461538461,1.0,0.5866666666666667,0.794096789815968,0.7148164335664335,0.7148164335664335,21.0,0.40384615384615385,44.0,1.0
0.5833333333333334,0.27469390714424,"              precision    recall  f1-score   support

         0.0       1.00      0.23      0.38        52
         1.0       0.52      1.00      0.69        44

    accuracy                           0.58        96
   macro avg       0.76      0.62      0.53        96
weighted avg       0.78      0.58      0.52        96
",0.21568627450980393,0.53125,0.0,0.0,40.0,0.7692307692307693,1.0,0.5238095238095238,0.7619047619047619,0.6153846153846154,0.6153846153846154,12.0,0.23076923076923078,44.0,1.0
0.59375,0.2686981696805173,"              precision    recall  f1-score   support

         0.0       0.93      0.27      0.42        52
         1.0       0.53      0.98      0.69        44

    accuracy                           0.59        96
   macro avg       0.73      0.62      0.55        96
weighted avg       0.75      0.59      0.54        96
",0.23152709359605916,0.552955223880597,1.0,0.022727272727272728,38.0,0.7307692307692307,0.9333333333333333,0.5308641975308642,0.7594786553621896,0.6241258741258742,0.6241258741258742,14.0,0.2692307692307692,43.0,0.9772727272727273
