Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FNR,FP,FPR,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.6470588235294118,0.25715255594502634,"              precision    recall  f1-score   support

         0.0       1.00      0.61      0.76        93
         1.0       0.20      1.00      0.33         9

    accuracy                           0.65       102
   macro avg       0.60      0.81      0.55       102
weighted avg       0.93      0.65      0.72       102
",0.21839080459770122,0.5466666666666666,0.0,0.0,36.0,0.3870967741935484,1.0,0.2,0.5803624480095068,0.8506571087216248,0.8506571087216248,57.0,0.6129032258064516,9.0,1.0
0.6078431372549019,0.2806965866924402,"              precision    recall  f1-score   support

         0.0       1.00      0.57      0.73        93
         1.0       0.18      1.00      0.31         9

    accuracy                           0.61       102
   macro avg       0.59      0.78      0.52       102
weighted avg       0.93      0.61      0.69       102
",0.18951132300357576,0.5181861124232405,0.0,0.0,40.0,0.43010752688172044,1.0,0.1836734693877551,0.6153846153846154,0.8387096774193549,0.8387096774193549,53.0,0.5698924731182796,9.0,1.0
0.6470588235294118,0.2578178667808498,"              precision    recall  f1-score   support

         0.0       1.00      0.61      0.76        93
         1.0       0.20      1.00      0.33         9

    accuracy                           0.65       102
   macro avg       0.60      0.81      0.55       102
weighted avg       0.93      0.65      0.72       102
",0.21839080459770122,0.5466666666666666,0.0,0.0,36.0,0.3870967741935484,1.0,0.2,0.5302357432176473,0.8381123058542413,0.8381123058542413,57.0,0.6129032258064516,9.0,1.0
0.5882352941176471,0.2711415113735026,"              precision    recall  f1-score   support

         0.0       1.00      0.55      0.71        93
         1.0       0.18      1.00      0.30         9

    accuracy                           0.59       102
   macro avg       0.59      0.77      0.50       102
weighted avg       0.93      0.59      0.67       102
",0.17647058823529416,0.5041666666666667,0.0,0.0,42.0,0.45161290322580644,1.0,0.17647058823529413,0.5722691770310817,0.8345280764635603,0.8345280764635603,51.0,0.5483870967741935,9.0,1.0
0.5980392156862745,0.25863498112831107,"              precision    recall  f1-score   support

         0.0       1.00      0.56      0.72        93
         1.0       0.18      1.00      0.31         9

    accuracy                           0.60       102
   macro avg       0.59      0.78      0.51       102
weighted avg       0.93      0.60      0.68       102
",0.18288393903868694,0.5111630625365283,0.0,0.0,41.0,0.44086021505376344,1.0,0.18,0.6607142857142857,0.8978494623655914,0.8978494623655914,52.0,0.5591397849462365,9.0,1.0
0.5980392156862745,0.28175666619490686,"              precision    recall  f1-score   support

         0.0       0.98      0.57      0.72        93
         1.0       0.17      0.89      0.28         9

    accuracy                           0.60       102
   macro avg       0.57      0.73      0.50       102
weighted avg       0.91      0.60      0.68       102
",0.15515151515151515,0.5008950948800572,1.0,0.1111111111111111,40.0,0.43010752688172044,0.9814814814814815,0.16666666666666666,0.49717126749540097,0.7688172043010753,0.7688172043010753,53.0,0.5698924731182796,8.0,0.8888888888888888
0.693069306930693,0.24363097290285832,"              precision    recall  f1-score   support

         0.0       1.00      0.66      0.80        92
         1.0       0.23      1.00      0.37         9

    accuracy                           0.69       101
   macro avg       0.61      0.83      0.58       101
weighted avg       0.93      0.69      0.76       101
",0.2596358477181365,0.5823662798452713,0.0,0.0,31.0,0.33695652173913043,1.0,0.225,0.5735316198551493,0.8381642512077294,0.8381642512077294,61.0,0.6630434782608695,9.0,1.0
0.6831683168316832,0.241954383482482,"              precision    recall  f1-score   support

         0.0       1.00      0.65      0.79        92
         1.0       0.22      1.00      0.36         9

    accuracy                           0.68       101
   macro avg       0.61      0.83      0.57       101
weighted avg       0.93      0.68      0.75       101
",0.25046382189239336,0.5747368421052632,0.0,0.0,32.0,0.34782608695652173,1.0,0.21951219512195122,0.6451612903225806,0.8804347826086957,0.8804347826086957,60.0,0.6521739130434783,9.0,1.0
0.6039603960396039,0.2658138690641359,"              precision    recall  f1-score   support

         0.0       1.00      0.57      0.72        92
         1.0       0.18      1.00      0.31         9

    accuracy                           0.60       101
   macro avg       0.59      0.78      0.52       101
weighted avg       0.93      0.60      0.69       101
",0.18810289389067525,0.5162835249042146,0.0,0.0,40.0,0.43478260869565216,1.0,0.1836734693877551,0.6285714285714286,0.8586956521739131,0.8586956521739131,52.0,0.5652173913043478,9.0,1.0
0.6039603960396039,0.2796842436612428,"              precision    recall  f1-score   support

         0.0       1.00      0.57      0.72        92
         1.0       0.18      1.00      0.31         9

    accuracy                           0.60       101
   macro avg       0.59      0.78      0.52       101
weighted avg       0.93      0.60      0.69       101
",0.18810289389067525,0.5162835249042146,0.0,0.0,40.0,0.43478260869565216,1.0,0.1836734693877551,0.6125,0.8315217391304347,0.8315217391304347,52.0,0.5652173913043478,9.0,1.0
