Accuracy,Brier's,ClassificationReport,Cohen's,F1-Macro,FN,FNR,FP,FPR,NPV,PPV,PR-AUC-Trapezoid,ROC-AUC-Built-in,ROC-AUC-Trapezoid,TN,TNR,TP,TPR
0.8645833333333334,0.12890511228231064,"              precision    recall  f1-score   support

         0.0       1.00      0.75      0.85        51
         1.0       0.78      1.00      0.87        45

    accuracy                           0.86        96
   macro avg       0.89      0.87      0.86        96
weighted avg       0.89      0.86      0.86        96
",0.7326478149100257,0.8638594960183266,0.0,0.0,13.0,0.2549019607843137,1.0,0.7758620689655172,0.8947368421052632,0.8823529411764706,0.8823529411764706,38.0,0.7450980392156863,45.0,1.0
0.8020833333333334,0.1620642639292377,"              precision    recall  f1-score   support

         0.0       1.00      0.63      0.78        52
         1.0       0.70      1.00      0.82        44

    accuracy                           0.80        96
   macro avg       0.85      0.82      0.80        96
weighted avg       0.86      0.80      0.80        96
",0.6142131979695431,0.7994502473886751,0.0,0.0,19.0,0.36538461538461536,1.0,0.6984126984126984,0.8492063492063492,0.8173076923076923,0.8173076923076923,33.0,0.6346153846153846,44.0,1.0
0.8229166666666666,0.15139864269203127,"              precision    recall  f1-score   support

         0.0       1.00      0.67      0.80        52
         1.0       0.72      1.00      0.84        44

    accuracy                           0.82        96
   macro avg       0.86      0.84      0.82        96
weighted avg       0.87      0.82      0.82        96
",0.6536502546689303,0.8213464696223317,0.0,0.0,17.0,0.3269230769230769,1.0,0.7213114754098361,0.860655737704918,0.8365384615384616,0.8365384615384616,35.0,0.6730769230769231,44.0,1.0
0.8333333333333334,0.17922187135757417,"              precision    recall  f1-score   support

         0.0       1.00      0.69      0.82        52
         1.0       0.73      1.00      0.85        44

    accuracy                           0.83        96
   macro avg       0.87      0.85      0.83        96
weighted avg       0.88      0.83      0.83        96
",0.6734693877551021,0.8321678321678321,0.0,0.0,16.0,0.3076923076923077,1.0,0.7333333333333333,0.7624383368569414,0.7867132867132867,0.7867132867132867,36.0,0.6923076923076923,44.0,1.0
0.8125,0.15658357678006396,"              precision    recall  f1-score   support

         0.0       1.00      0.65      0.79        52
         1.0       0.71      1.00      0.83        44

    accuracy                           0.81        96
   macro avg       0.85      0.83      0.81        96
weighted avg       0.87      0.81      0.81        96
",0.6338983050847458,0.8104431768319439,0.0,0.0,18.0,0.34615384615384615,1.0,0.7096774193548387,0.8548387096774194,0.8269230769230769,0.8269230769230769,34.0,0.6538461538461539,44.0,1.0
0.8541666666666666,0.13639371868657332,"              precision    recall  f1-score   support

         0.0       1.00      0.73      0.84        52
         1.0       0.76      1.00      0.86        44

    accuracy                           0.85        96
   macro avg       0.88      0.87      0.85        96
weighted avg       0.89      0.85      0.85        96
",0.7133105802047781,0.8535947712418299,0.0,0.0,14.0,0.2692307692307692,1.0,0.7586206896551724,0.8793103448275862,0.8653846153846154,0.8653846153846154,38.0,0.7307692307692307,44.0,1.0
0.7604166666666666,0.1843695401900117,"              precision    recall  f1-score   support

         0.0       1.00      0.56      0.72        52
         1.0       0.66      1.00      0.79        44

    accuracy                           0.76        96
   macro avg       0.83      0.78      0.75        96
weighted avg       0.84      0.76      0.75        96
",0.5361344537815126,0.7544210877544211,0.0,0.0,23.0,0.4423076923076923,1.0,0.6567164179104478,0.8283582089552239,0.7788461538461539,0.7788461538461539,29.0,0.5576923076923077,44.0,1.0
0.7291666666666666,0.1919074970142581,"              precision    recall  f1-score   support

         0.0       0.96      0.52      0.67        52
         1.0       0.63      0.98      0.77        44

    accuracy                           0.73        96
   macro avg       0.80      0.75      0.72        96
weighted avg       0.81      0.73      0.72        96
",0.47651006711409405,0.7214285714285713,1.0,0.022727272727272728,25.0,0.4807692307692308,0.9642857142857143,0.6323529411764706,0.8254841971753736,0.7803758741258742,0.7803758741258742,27.0,0.5192307692307693,43.0,0.9772727272727273
0.7916666666666666,0.16456312605204068,"              precision    recall  f1-score   support

         0.0       1.00      0.62      0.76        52
         1.0       0.69      1.00      0.81        44

    accuracy                           0.79        96
   macro avg       0.84      0.81      0.79        96
weighted avg       0.86      0.79      0.79        96
",0.5945945945945945,0.7883597883597884,0.0,0.0,20.0,0.38461538461538464,1.0,0.6875,0.8492063492063492,0.8173076923076923,0.8173076923076923,32.0,0.6153846153846154,44.0,1.0
0.8020833333333334,0.16712711646822265,"              precision    recall  f1-score   support

         0.0       1.00      0.63      0.78        52
         1.0       0.70      1.00      0.82        44

    accuracy                           0.80        96
   macro avg       0.85      0.82      0.80        96
weighted avg       0.86      0.80      0.80        96
",0.6142131979695431,0.7994502473886751,0.0,0.0,19.0,0.36538461538461536,1.0,0.6984126984126984,0.860655737704918,0.8365384615384616,0.8365384615384616,33.0,0.6346153846153846,44.0,1.0
